ID,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
912,43-9111,Statistical Assistants,detailed,"10,110"
913,43-9190,Miscellaneous Office and Administrative Support Workers,broad,"209,070"
914,43-9199,"Office and Administrative Support Workers, All Other",detailed,"209,070"
915,45-0000,"Farming, Fishing, and Forestry Occupations",major,"470,920"
916,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,"20,750"
917,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,"20,750"
918,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"20,750"
919,45-2000,Agricultural Workers,minor,"404,610"
920,45-2010,Agricultural Inspectors,broad,"13,960"
921,45-2011,Agricultural Inspectors,detailed,"13,960"
922,45-2020,Animal Breeders,broad,"1,800"
923,45-2021,Animal Breeders,detailed,"1,800"
924,45-2040,"Graders and Sorters, Agricultural Products",broad,"39,810"
925,45-2041,"Graders and Sorters, Agricultural Products",detailed,"39,810"
926,45-2090,Miscellaneous Agricultural Workers,broad,"349,040"
927,45-2091,Agricultural Equipment Operators,detailed,"26,070"
928,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"282,300"
929,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"35,460"
930,45-2099,"Agricultural Workers, All Other",detailed,"5,210"
931,45-3000,Fishing and Hunting Workers,minor,750
932,45-3010,Fishers and Related Fishing Workers,broad,520
933,45-3011,Fishers and Related Fishing Workers,detailed,520
934,45-4000,"Forest, Conservation, and Logging Workers",minor,"44,800"
935,45-4010,Forest and Conservation Workers,broad,"7,080"
936,45-4011,Forest and Conservation Workers,detailed,"7,080"
937,45-4020,Logging Workers,broad,"37,730"
938,45-4021,Fallers,detailed,"5,420"
939,45-4022,Logging Equipment Operators,detailed,"26,010"
940,45-4023,Log Graders and Scalers,detailed,"3,010"
941,45-4029,"Logging Workers, All Other",detailed,"3,290"
942,47-0000,Construction and Extraction Occupations,major,"5,728,460"
943,47-1000,Supervisors of Construction and Extraction Workers,minor,"556,300"
944,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,"556,300"
945,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"556,300"
946,47-2000,Construction Trades Workers,minor,"4,348,180"
947,47-2010,Boilermakers,broad,"15,020"
948,47-2011,Boilermakers,detailed,"15,020"
949,47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,"76,770"
950,47-2021,Brickmasons and Blockmasons,detailed,"64,790"
951,47-2022,Stonemasons,detailed,"11,990"
952,47-2030,Carpenters,broad,"693,050"
953,47-2031,Carpenters,detailed,"693,050"
954,47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,"81,130"
955,47-2041,Carpet Installers,detailed,"26,120"
956,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"11,860"
957,47-2043,Floor Sanders and Finishers,detailed,"4,320"
958,47-2044,Tile and Marble Setters,detailed,"38,820"
959,47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,"181,270"
960,47-2051,Cement Masons and Concrete Finishers,detailed,"178,640"
961,47-2053,Terrazzo Workers and Finishers,detailed,"2,630"
962,47-2060,Construction Laborers,broad,"962,060"
963,47-2061,Construction Laborers,detailed,"962,060"
964,47-2070,Construction Equipment Operators,broad,"418,760"
965,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"49,760"
966,47-2072,Pile-Driver Operators,detailed,"3,710"
967,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"365,300"
968,47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,"114,630"
969,47-2081,Drywall and Ceiling Tile Installers,detailed,"96,550"
970,47-2082,Tapers,detailed,"18,080"
971,47-2110,Electricians,broad,"631,080"
972,47-2111,Electricians,detailed,"631,080"
973,47-2120,Glaziers,broad,"47,330"
974,47-2121,Glaziers,detailed,"47,330"
975,47-2130,Insulation Workers,broad,"55,930"
976,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"31,100"
977,47-2132,"Insulation Workers, Mechanical",detailed,"24,840"
978,47-2140,Painters and Paperhangers,broad,"224,050"
979,47-2141,"Painters, Construction and Maintenance",detailed,"221,340"
980,47-2142,Paperhangers,detailed,"2,710"
981,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,"466,950"
982,47-2151,Pipelayers,detailed,"38,690"
983,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"428,260"
984,47-2160,Plasterers and Stucco Masons,broad,"24,180"
985,47-2161,Plasterers and Stucco Masons,detailed,"24,180"
986,47-2170,Reinforcing Iron and Rebar Workers,broad,"18,480"
987,47-2171,Reinforcing Iron and Rebar Workers,detailed,"18,480"
988,47-2180,Roofers,broad,"121,170"
989,47-2181,Roofers,detailed,"121,170"
990,47-2210,Sheet Metal Workers,broad,"132,920"
991,47-2211,Sheet Metal Workers,detailed,"132,920"
992,47-2220,Structural Iron and Steel Workers,broad,"74,420"
993,47-2221,Structural Iron and Steel Workers,detailed,"74,420"
994,47-2230,Solar Photovoltaic Installers,broad,"9,000"
995,47-2231,Solar Photovoltaic Installers,detailed,"9,000"
996,47-3000,"Helpers, Construction Trades",minor,"229,470"
997,47-3010,"Helpers, Construction Trades",broad,"229,470"
998,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"24,660"
999,47-3012,Helpers--Carpenters,detailed,"33,740"
1000,47-3013,Helpers--Electricians,detailed,"72,580"
1001,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"11,000"
1002,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"54,790"
1003,47-3016,Helpers--Roofers,detailed,"9,550"
1004,47-3019,"Helpers, Construction Trades, All Other",detailed,"23,140"
1005,47-4000,Other Construction and Related Workers,minor,"410,610"
1006,47-4010,Construction and Building Inspectors,broad,"98,810"
1007,47-4011,Construction and Building Inspectors,detailed,"98,810"
1008,47-4020,Elevator Installers and Repairers,broad,"24,490"
1009,47-4021,Elevator Installers and Repairers,detailed,"24,490"
1010,47-4030,Fence Erectors,broad,"21,430"
1011,47-4031,Fence Erectors,detailed,"21,430"
1012,47-4040,Hazardous Materials Removal Workers,broad,"43,260"
1013,47-4041,Hazardous Materials Removal Workers,detailed,"43,260"
1014,47-4050,Highway Maintenance Workers,broad,"146,580"
1015,47-4051,Highway Maintenance Workers,detailed,"146,580"
1016,47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,"15,070"
1017,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,"15,070"
1018,47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,"26,250"
1019,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"26,250"
1020,47-4090,Miscellaneous Construction and Related Workers,detailed,"34,720"
1021,47-4090,Miscellaneous Construction and Related Workers,broad,"34,720"
1022,47-5000,Extraction Workers,minor,"183,900"
1023,47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",broad,"64,240"
1024,47-5011,"Derrick Operators, Oil and Gas",detailed,"9,590"
1025,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,"15,370"
1026,47-5013,"Service Unit Operators, Oil, Gas, and Mining",detailed,"39,270"
1027,47-5020,"Earth Drillers, Except Oil and Gas",broad,"17,470"
1028,47-5021,"Earth Drillers, Except Oil and Gas",detailed,"17,470"
1029,47-5030,"Explosives Workers, Ordnance Handling Experts, and Blasters",broad,"5,850"
1030,47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,"5,850"
1031,47-5040,Mining Machine Operators,broad,"20,240"
1032,47-5041,Continuous Mining Machine Operators,detailed,"12,000"
1033,47-5042,Mine Cutting and Channeling Machine Operators,detailed,"5,400"
1034,47-5049,"Mining Machine Operators, All Other",detailed,"2,840"
1035,47-5050,"Rock Splitters, Quarry",broad,"4,310"
1036,47-5051,"Rock Splitters, Quarry",detailed,"4,310"
1037,47-5060,"Roof Bolters, Mining",broad,"3,410"
1038,47-5061,"Roof Bolters, Mining",detailed,"3,410"
1039,47-5070,"Roustabouts, Oil and Gas",broad,"48,140"
1040,47-5071,"Roustabouts, Oil and Gas",detailed,"48,140"
1041,47-5080,Helpers--Extraction Workers,broad,"15,280"
1042,47-5081,Helpers--Extraction Workers,detailed,"15,280"
1043,47-5090,Miscellaneous Extraction Workers,broad,"4,970"
1044,47-5099,"Extraction Workers, All Other",detailed,"4,970"
1045,49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,528,390"
1046,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,"460,370"
1047,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,"460,370"
1048,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"460,370"
1049,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,"593,710"
1050,49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,"100,580"
1051,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"100,580"
1052,49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,"249,000"
1053,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,"15,310"
1054,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"233,690"
1055,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,"244,120"
1056,49-2091,Avionics Technicians,detailed,"18,620"
1057,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"17,220"
1058,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"12,310"
1059,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"64,380"
1060,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"24,430"
1061,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"11,520"
1062,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,"25,810"
1063,49-2098,Security and Fire Alarm Systems Installers,detailed,"69,830"
1064,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,"1,596,660"
1065,49-3010,Aircraft Mechanics and Service Technicians,broad,"131,500"
1066,49-3011,Aircraft Mechanics and Service Technicians,detailed,"131,500"
1067,49-3020,Automotive Technicians and Repairers,broad,"804,200"
1068,49-3021,Automotive Body and Related Repairers,detailed,"144,320"
1069,49-3022,Automotive Glass Installers and Repairers,detailed,"20,190"
1070,49-3023,Automotive Service Technicians and Mechanics,detailed,"639,700"
1071,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,"260,380"
1072,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"260,380"
1073,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,"190,100"
1074,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"34,410"
1075,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"131,590"
1076,49-3043,Rail Car Repairers,detailed,"24,090"
1077,49-3050,Small Engine Mechanics,broad,"68,300"
1078,49-3051,Motorboat Mechanics and Service Technicians,detailed,"21,160"
1079,49-3052,Motorcycle Mechanics,detailed,"15,850"
1080,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"31,300"
1081,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"142,190"
1082,49-3091,Bicycle Repairers,detailed,"12,720"
1083,49-3092,Recreational Vehicle Service Technicians,detailed,"14,780"
1084,49-3093,Tire Repairers and Changers,detailed,"114,690"
1085,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"2,877,650"
1086,49-9010,Control and Valve Installers and Repairers,broad,"68,700"
1087,49-9011,Mechanical Door Repairers,detailed,"21,010"
1088,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"47,700"
1089,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"307,060"
1090,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"307,060"
1091,49-9030,Home Appliance Repairers,broad,"32,250"
1092,49-9031,Home Appliance Repairers,detailed,"32,250"
1093,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"467,450"
1094,49-9041,Industrial Machinery Mechanics,detailed,"341,260"
1095,49-9043,"Maintenance Workers, Machinery",detailed,"83,520"
1096,49-9044,Millwrights,detailed,"41,360"
1097,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,"1,310"
1098,49-9050,Line Installers and Repairers,broad,"223,740"
1099,49-9051,Electrical Power-Line Installers and Repairers,detailed,"116,650"
1100,49-9052,Telecommunications Line Installers and Repairers,detailed,"107,090"
1101,49-9060,Precision Instrument and Equipment Repairers,broad,"69,700"
1102,49-9061,Camera and Photographic Equipment Repairers,detailed,"3,650"
1103,49-9062,Medical Equipment Repairers,detailed,"43,670"
1104,49-9063,Musical Instrument Repairers and Tuners,detailed,"8,240"
1105,49-9064,Watch Repairers,detailed,"2,130"
1106,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"12,010"
1107,49-9070,"Maintenance and Repair Workers, General",broad,"1,351,210"
1108,49-9071,"Maintenance and Repair Workers, General",detailed,"1,351,210"
1109,49-9080,Wind Turbine Service Technicians,broad,"4,390"
1110,49-9081,Wind Turbine Service Technicians,detailed,"4,390"
1111,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"353,160"
1112,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"34,010"
1113,49-9092,Commercial Divers,detailed,"3,280"
1114,49-9093,"Fabric Menders, Except Garment",detailed,390
1115,49-9094,Locksmiths and Safe Repairers,detailed,"17,500"
1116,49-9095,Manufactured Building and Mobile Home Installers,detailed,"2,750"
1117,49-9096,Riggers,detailed,"21,000"
1118,49-9097,Signal and Track Switch Repairers,detailed,"8,300"
1119,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"112,080"
1120,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"153,850"
1121,51-0000,Production Occupations,major,"9,024,560"
1122,51-1000,Supervisors of Production Workers,minor,"611,800"
1123,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"611,800"
1124,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"611,800"
1125,51-2000,Assemblers and Fabricators,minor,"1,759,720"
1126,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"41,130"
1127,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"41,130"
1128,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"276,340"
1129,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"13,300"
1130,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"263,040"
1131,51-2030,Engine and Other Machine Assemblers,broad,"37,770"
1132,51-2031,Engine and Other Machine Assemblers,detailed,"37,770"
1133,51-2040,Structural Metal Fabricators and Fitters,broad,"77,600"
1134,51-2041,Structural Metal Fabricators and Fitters,detailed,"77,600"
1135,51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,326,870"
1136,51-2091,Fiberglass Laminators and Fabricators,detailed,"20,040"
1137,51-2093,Timing Device Assemblers and Adjusters,detailed,680
1138,51-2098,"Assemblers and Fabricators, All Other, Including Team Assemblers",detailed,"1,306,150"
1139,51-3000,Food Processing Workers,minor,"795,240"
1140,51-3010,Bakers,broad,"182,890"
1141,51-3011,Bakers,detailed,"182,890"
1142,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"362,380"
1143,51-3021,Butchers and Meat Cutters,detailed,"131,530"
1144,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"153,280"
1145,51-3023,Slaughterers and Meat Packers,detailed,"77,570"
1146,51-3090,Miscellaneous Food Processing Workers,broad,"249,970"
1147,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"21,130"
1148,51-3092,Food Batchmakers,detailed,"151,950"
1149,51-3093,Food Cooking Machine Operators and Tenders,detailed,"33,340"
1150,51-3099,"Food Processing Workers, All Other",detailed,"43,540"
1151,51-4000,Metal Workers and Plastic Workers,minor,"1,895,150"
1152,51-4010,Computer Control Programmers and Operators,broad,"168,450"
1153,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"144,660"
1154,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",detailed,"23,790"
1155,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"117,450"
1156,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"73,530"
1157,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"18,300"
1158,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"25,610"
1159,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"321,590"
1160,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"188,520"
1161,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"11,030"
1162,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"74,600"
1163,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"29,620"
1164,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"17,820"
1165,51-4040,Machinists,broad,"378,320"
1166,51-4041,Machinists,detailed,"378,320"
1167,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"25,210"
1168,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"17,610"
1169,51-4052,"Pourers and Casters, Metal",detailed,"7,600"
1170,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"9,010"
1171,51-4061,"Model Makers, Metal and Plastic",detailed,"5,820"
1172,51-4062,"Patternmakers, Metal and Plastic",detailed,"3,200"
1173,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"168,820"
1174,51-4071,Foundry Mold and Coremakers,detailed,"13,960"
1175,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"154,860"
1176,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"121,160"
1177,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"121,160"
1178,51-4110,Tool and Die Makers,broad,"73,510"
1179,51-4111,Tool and Die Makers,detailed,"73,510"
1180,51-4120,"Welding, Soldering, and Brazing Workers",broad,"416,000"
1181,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"377,250"
1182,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"38,750"
1183,51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"95,620"
1184,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"19,340"
1185,51-4192,"Layout Workers, Metal and Plastic",detailed,"8,550"
1186,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"37,200"
1187,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"8,060"
1188,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"22,470"
1189,51-5100,Printing Workers,minor,"251,310"
1190,51-5110,Printing Workers,broad,"251,310"
1191,51-5111,Prepress Technicians and Workers,detailed,"31,500"
1192,51-5112,Printing Press Operators,detailed,"171,130"
1193,51-5113,Print Binding and Finishing Workers,detailed,"48,680"
1194,51-6000,"Textile, Apparel, and Furnishings Workers",minor,"572,630"
1195,51-6010,Laundry and Dry-Cleaning Workers,broad,"209,350"
1196,51-6011,Laundry and Dry-Cleaning Workers,detailed,"209,350"
1197,51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"42,830"
1198,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"42,830"
1199,51-6030,Sewing Machine Operators,broad,"136,530"
1200,51-6031,Sewing Machine Operators,detailed,"136,530"
1201,51-6040,Shoe and Leather Workers,broad,"10,680"
1202,51-6041,Shoe and Leather Workers and Repairers,detailed,"7,180"
1203,51-6042,Shoe Machine Operators and Tenders,detailed,"3,500"
1204,51-6050,"Tailors, Dressmakers, and Sewers",broad,"26,620"
1205,51-6051,"Sewers, Hand",detailed,"6,190"
1206,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"20,440"
1207,51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"75,810"
1208,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"9,800"
1209,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"14,150"
1210,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"20,920"
1211,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"30,940"
1212,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"70,810"
1213,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"18,880"
1214,51-6092,Fabric and Apparel Patternmakers,detailed,"4,810"
1215,51-6093,Upholsterers,detailed,"32,500"
1216,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"14,610"
1217,51-7000,Woodworkers,minor,"255,070"
1218,51-7010,Cabinetmakers and Bench Carpenters,broad,"97,820"
1219,51-7011,Cabinetmakers and Bench Carpenters,detailed,"97,820"
1220,51-7020,Furniture Finishers,broad,"17,530"
1221,51-7021,Furniture Finishers,detailed,"17,530"
1222,51-7030,"Model Makers and Patternmakers, Wood",broad,"1,630"
1223,51-7031,"Model Makers, Wood",detailed,850
1224,51-7032,"Patternmakers, Wood",detailed,770
1225,51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,"131,600"
1226,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"51,950"
1227,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"79,650"
1228,51-7090,Miscellaneous Woodworkers,broad,"6,490"
1229,51-7099,"Woodworkers, All Other",detailed,"6,490"
1230,51-8000,Plant and System Operators,minor,"298,770"
1231,51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,"52,290"
1232,51-8011,Nuclear Power Reactor Operators,detailed,"6,010"
1233,51-8012,Power Distributors and Dispatchers,detailed,"12,110"
1234,51-8013,Power Plant Operators,detailed,"34,170"
1235,51-8020,Stationary Engineers and Boiler Operators,broad,"32,790"
1236,51-8021,Stationary Engineers and Boiler Operators,detailed,"32,790"
1237,51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"117,450"
1238,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"117,450"
1239,51-8090,Miscellaneous Plant and System Operators,broad,"96,240"
1240,51-8091,Chemical Plant and System Operators,detailed,"30,290"
1241,51-8092,Gas Plant Operators,detailed,"14,890"
1242,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"38,700"
1243,51-8099,"Plant and System Operators, All Other",detailed,"12,360"
1244,51-9000,Other Production Occupations,minor,"2,584,880"
1245,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"126,320"
1246,51-9011,Chemical Equipment Operators and Tenders,detailed,"77,870"
1247,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"48,450"
1248,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"191,200"
1249,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"31,390"
1250,51-9022,"Grinding and Polishing Workers, Hand",detailed,"30,320"
1251,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"129,490"
1252,51-9030,Cutting Workers,broad,"72,690"
1253,51-9031,"Cutters and Trimmers, Hand",detailed,"12,230"
1254,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"60,460"
1255,51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"76,120"
1256,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"76,120"
1257,51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"18,030"
1258,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"18,030"
1259,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"537,500"
1260,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"537,500"
1261,51-9070,Jewelers and Precious Stone and Metal Workers,broad,"25,710"
1262,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"25,710"
1263,51-9080,"Medical, Dental, and Ophthalmic Laboratory Technicians",broad,"79,370"
1264,51-9081,Dental Laboratory Technicians,detailed,"35,630"
1265,51-9082,Medical Appliance Technicians,detailed,"13,640"
1266,51-9083,Ophthalmic Laboratory Technicians,detailed,"30,100"
1267,51-9110,Packaging and Filling Machine Operators and Tenders,broad,"392,910"
1268,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"392,910"
1269,51-9120,Painting Workers,broad,"152,510"
1270,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"86,270"
1271,51-9122,"Painters, Transportation Equipment",detailed,"52,880"
1272,51-9123,"Painting, Coating, and Decorating Workers",detailed,"13,360"
1273,51-9140,Semiconductor Processors,broad,"23,540"
1274,51-9141,Semiconductor Processors,detailed,"23,540"
1275,51-9150,Photographic Process Workers and Processing Machine Operators,broad,"22,450"
1276,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"22,450"
1277,51-9190,Miscellaneous Production Workers,broad,"866,540"
1278,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"15,860"
1279,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"17,410"
1280,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"8,630"
1281,51-9194,Etchers and Engravers,detailed,"8,620"
1282,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"41,320"
1283,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"94,620"
1284,51-9197,Tire Builders,detailed,"21,910"
1285,51-9198,Helpers--Production Workers,detailed,"402,140"
1286,51-9199,"Production Workers, All Other",detailed,"256,050"
1287,53-0000,Transportation and Material Moving Occupations,major,"9,978,390"
1288,53-1000,Supervisors of Transportation and Material Moving Workers,minor,"403,620"
1289,53-1010,Aircraft Cargo Handling Supervisors,broad,"8,270"
1290,53-1011,Aircraft Cargo Handling Supervisors,detailed,"8,270"
1291,53-1040,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",broad,"395,350"
1292,53-1048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"395,350"
1293,53-2000,Air Transportation Workers,minor,"273,950"
1294,53-2010,Aircraft Pilots and Flight Engineers,broad,"122,570"
1295,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"84,070"
1296,53-2012,Commercial Pilots,detailed,"38,490"
1297,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"32,380"
1298,53-2021,Air Traffic Controllers,detailed,"22,790"
1299,53-2022,Airfield Operations Specialists,detailed,"9,590"
1300,53-2030,Flight Attendants,broad,"119,000"
