OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
47-3010,"Helpers, Construction Trades",broad,"227,710"
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"21,410"
47-3012,Helpers--Carpenters,detailed,"30,900"
47-3013,Helpers--Electricians,detailed,"73,920"
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"9,500"
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"55,740"
47-3016,Helpers--Roofers,detailed,"8,390"
47-3019,"Helpers, Construction Trades, All Other",detailed,"27,850"
47-4000,Other Construction and Related Workers,minor,"438,940"
47-4010,Construction and Building Inspectors,broad,"113,770"
47-4011,Construction and Building Inspectors,detailed,"113,770"
47-4020,Elevator and Escalator Installers and Repairers,broad,"24,730"
47-4021,Elevator and Escalator Installers and Repairers,detailed,"24,730"
47-4030,Fence Erectors,broad,"27,010"
47-4031,Fence Erectors,detailed,"27,010"
47-4040,Hazardous Materials Removal Workers,broad,"44,010"
47-4041,Hazardous Materials Removal Workers,detailed,"44,010"
47-4050,Highway Maintenance Workers,broad,"149,890"
47-4051,Highway Maintenance Workers,detailed,"149,890"
47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,"17,590"
47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,"17,590"
47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,"29,880"
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"29,880"
47-4090,Miscellaneous Construction and Related Workers,broad,"32,050"
47-4090,Miscellaneous Construction and Related Workers,detailed,"32,050"
47-5000,Extraction Workers,minor,"226,840"
47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas",broad,"68,840"
47-5011,"Derrick Operators, Oil and Gas",detailed,"9,350"
47-5012,"Rotary Drill Operators, Oil and Gas",detailed,"15,650"
47-5013,"Service Unit Operators, Oil and Gas",detailed,"43,840"
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,"40,240"
47-5041,Continuous Mining Machine Operators,detailed,"14,990"
47-5043,"Roof Bolters, Mining",detailed,"2,080"
47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,"3,520"
47-5050,"Rock Splitters, Quarry",broad,"4,640"
47-5051,"Rock Splitters, Quarry",detailed,"4,640"
47-5070,"Roustabouts, Oil and Gas",broad,"44,710"
47-5071,"Roustabouts, Oil and Gas",detailed,"44,710"
47-5080,Helpers--Extraction Workers,broad,"12,740"
47-5081,Helpers--Extraction Workers,detailed,"12,740"
47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,"22,540"
47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,"12,540"
49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,486,930"
49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,"475,000"
49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,"475,000"
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"475,000"
49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,"526,000"
49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,"91,930"
49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"91,930"
49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,"203,730"
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,"13,210"
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"190,510"
49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,"230,350"
49-2091,Avionics Technicians,detailed,"21,390"
49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"15,380"
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"10,390"
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"55,200"
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"23,070"
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"10,230"
49-2097,Audiovisual Equipment Installers and Repairers,detailed,"25,760"
49-2098,Security and Fire Alarm Systems Installers,detailed,"68,920"
49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,"1,553,160"
49-3010,Aircraft Mechanics and Service Technicians,broad,"128,300"
49-3011,Aircraft Mechanics and Service Technicians,detailed,"128,300"
49-3020,Automotive Technicians and Repairers,broad,"775,710"
49-3021,Automotive Body and Related Repairers,detailed,"137,120"
49-3022,Automotive Glass Installers and Repairers,detailed,"18,490"
49-3023,Automotive Service Technicians and Mechanics,detailed,"620,110"
49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,"253,010"
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"253,010"
49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,"205,720"
49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"35,720"
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"147,680"
49-3043,Rail Car Repairers,detailed,"22,310"
49-3050,Small Engine Mechanics,broad,"65,430"
49-3051,Motorboat Mechanics and Service Technicians,detailed,"20,440"
49-3052,Motorcycle Mechanics,detailed,"13,490"
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"31,500"
49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"124,990"
49-3091,Bicycle Repairers,detailed,"11,290"
49-3092,Recreational Vehicle Service Technicians,detailed,"15,150"
49-3093,Tire Repairers and Changers,detailed,"98,560"
49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"2,932,770"
49-9010,Control and Valve Installers and Repairers,broad,"73,340"
49-9011,Mechanical Door Repairers,detailed,"22,680"
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"50,660"
49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"344,020"
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"344,020"
49-9030,Home Appliance Repairers,broad,"27,640"
49-9031,Home Appliance Repairers,detailed,"27,640"
49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"496,380"
49-9041,Industrial Machinery Mechanics,detailed,"385,980"
49-9043,"Maintenance Workers, Machinery",detailed,"65,240"
49-9044,Millwrights,detailed,"44,400"
49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,760
49-9050,Line Installers and Repairers,broad,"237,420"
49-9051,Electrical Power-Line Installers and Repairers,detailed,"114,930"
49-9052,Telecommunications Line Installers and Repairers,detailed,"122,480"
49-9060,Precision Instrument and Equipment Repairers,broad,"71,430"
49-9061,Camera and Photographic Equipment Repairers,detailed,"3,320"
49-9062,Medical Equipment Repairers,detailed,"48,510"
49-9063,Musical Instrument Repairers and Tuners,detailed,"7,070"
49-9064,Watch and Clock Repairers,detailed,"2,430"
49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"10,100"
49-9070,"Maintenance and Repair Workers, General",broad,"1,357,630"
49-9071,"Maintenance and Repair Workers, General",detailed,"1,357,630"
49-9080,Wind Turbine Service Technicians,broad,"5,860"
49-9081,Wind Turbine Service Technicians,detailed,"5,860"
49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"319,050"
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"25,080"
49-9092,Commercial Divers,detailed,"3,460"
49-9094,Locksmiths and Safe Repairers,detailed,"16,180"
49-9095,Manufactured Building and Mobile Home Installers,detailed,"2,900"
49-9096,Riggers,detailed,"21,700"
49-9097,Signal and Track Switch Repairers,detailed,"7,250"
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"91,430"
49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"151,050"
51-0000,Production Occupations,major,"8,519,410"
51-1000,Supervisors of Production Workers,minor,"599,900"
51-1010,First-Line Supervisors of Production and Operating Workers,broad,"599,900"
51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"599,900"
51-2000,Assemblers and Fabricators,minor,"1,724,470"
51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"38,460"
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"38,460"
51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"296,380"
51-2021,"Coil Winders, Tapers, and Finishers",detailed,"12,580"
51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"283,800"
51-2030,Engine and Other Machine Assemblers,broad,"41,510"
51-2031,Engine and Other Machine Assemblers,detailed,"41,510"
51-2040,Structural Metal Fabricators and Fitters,broad,"69,550"
51-2041,Structural Metal Fabricators and Fitters,detailed,"69,550"
51-2050,Fiberglass Laminators and Fabricators,broad,"18,800"
51-2051,Fiberglass Laminators and Fabricators,detailed,"18,800"
51-2060,Timing Device Assemblers and Adjusters,broad,"1,000"
51-2061,Timing Device Assemblers and Adjusters,detailed,"1,000"
51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,258,780"
51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,258,780"
51-3000,Food Processing Workers,minor,"777,500"
51-3010,Bakers,broad,"168,890"
51-3011,Bakers,detailed,"168,890"
51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"367,970"
51-3021,Butchers and Meat Cutters,detailed,"142,220"
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"147,760"
51-3023,Slaughterers and Meat Packers,detailed,"77,980"
51-3090,Miscellaneous Food Processing Workers,broad,"240,640"
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"19,010"
51-3092,Food Batchmakers,detailed,"153,270"
51-3093,Food Cooking Machine Operators and Tenders,detailed,"26,530"
51-3099,"Food Processing Workers, All Other",detailed,"41,840"
51-4000,Metal Workers and Plastic Workers,minor,"1,691,060"
51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"117,530"
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"69,300"
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"13,730"
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"34,500"
51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"297,430"
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"179,300"
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"9,090"
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"69,570"
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"23,710"
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"15,760"
51-4040,Machinists,broad,"360,340"
51-4041,Machinists,detailed,"360,340"
51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"22,490"
51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"15,290"
51-4052,"Pourers and Casters, Metal",detailed,"7,200"
51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"5,800"
51-4061,"Model Makers, Metal and Plastic",detailed,"3,400"
51-4062,"Patternmakers, Metal and Plastic",detailed,"2,400"
51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"171,110"
51-4071,Foundry Mold and Coremakers,detailed,"16,090"
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"155,020"
51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"134,660"
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"134,660"
51-4110,Tool and Die Makers,broad,"61,190"
51-4111,Tool and Die Makers,detailed,"61,190"
51-4120,"Welding, Soldering, and Brazing Workers",broad,"430,700"
51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"397,550"
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"33,150"
51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"89,810"
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"16,550"
51-4192,"Layout Workers, Metal and Plastic",detailed,"7,570"
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"38,470"
51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"6,080"
51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"21,140"
51-5100,Printing Workers,minor,"230,720"
51-5110,Printing Workers,broad,"230,720"
51-5111,Prepress Technicians and Workers,detailed,"28,010"
51-5112,Printing Press Operators,detailed,"160,270"
51-5113,Print Binding and Finishing Workers,detailed,"42,450"
51-6000,"Textile, Apparel, and Furnishings Workers",minor,"491,520"
51-6010,Laundry and Dry-Cleaning Workers,broad,"179,890"
51-6011,Laundry and Dry-Cleaning Workers,detailed,"179,890"
51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"31,980"
51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"31,980"
51-6030,Sewing Machine Operators,broad,"116,520"
51-6031,Sewing Machine Operators,detailed,"116,520"
51-6040,Shoe and Leather Workers,broad,"11,450"
51-6041,Shoe and Leather Workers and Repairers,detailed,"7,380"
51-6042,Shoe Machine Operators and Tenders,detailed,"4,080"
51-6050,"Tailors, Dressmakers, and Sewers",broad,"24,260"
51-6051,"Sewers, Hand",detailed,"3,410"
51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"20,860"
51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"64,220"
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"7,260"
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"12,650"
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"18,830"
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"25,480"
51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"63,200"
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"15,840"
51-6092,Fabric and Apparel Patternmakers,detailed,"4,670"
51-6093,Upholsterers,detailed,"26,180"
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"16,510"
51-7000,Woodworkers,minor,"240,750"
51-7010,Cabinetmakers and Bench Carpenters,broad,"93,300"
51-7011,Cabinetmakers and Bench Carpenters,detailed,"93,300"
51-7020,Furniture Finishers,broad,"15,590"
51-7021,Furniture Finishers,detailed,"15,590"
51-7030,"Model Makers and Patternmakers, Wood",broad,990
51-7031,"Model Makers, Wood",detailed,800
51-7032,"Patternmakers, Wood",detailed,190
51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,"123,560"
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"48,400"
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"75,160"
51-7090,Miscellaneous Woodworkers,broad,"7,300"
51-7099,"Woodworkers, All Other",detailed,"7,300"
51-8000,Plant and System Operators,minor,"297,000"
51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,"48,210"
51-8011,Nuclear Power Reactor Operators,detailed,"5,310"
51-8012,Power Distributors and Dispatchers,detailed,"9,940"
51-8013,Power Plant Operators,detailed,"32,960"
51-8020,Stationary Engineers and Boiler Operators,broad,"29,550"
51-8021,Stationary Engineers and Boiler Operators,detailed,"29,550"
51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"119,380"
51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"119,380"
51-8090,Miscellaneous Plant and System Operators,broad,"99,870"
51-8091,Chemical Plant and System Operators,detailed,"29,710"
51-8092,Gas Plant Operators,detailed,"14,990"
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"40,480"
51-8099,"Plant and System Operators, All Other",detailed,"14,680"
51-9000,Other Production Occupations,minor,"2,466,480"
51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"141,000"
51-9011,Chemical Equipment Operators and Tenders,detailed,"93,060"
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"47,930"
51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"172,710"
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"32,460"
51-9022,"Grinding and Polishing Workers, Hand",detailed,"24,050"
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"116,190"
51-9030,Cutting Workers,broad,"60,740"
51-9031,"Cutters and Trimmers, Hand",detailed,"7,980"
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"52,760"
51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"63,730"
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"63,730"
51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"16,880"
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"16,880"
51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"549,200"
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"549,200"
51-9070,Jewelers and Precious Stone and Metal Workers,broad,"18,650"
51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"18,650"
51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,"70,650"
51-9081,Dental Laboratory Technicians,detailed,"30,800"
51-9082,Medical Appliance Technicians,detailed,"13,710"
51-9083,Ophthalmic Laboratory Technicians,detailed,"26,140"
51-9110,Packaging and Filling Machine Operators and Tenders,broad,"370,910"
51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"370,910"
51-9120,Painting Workers,broad,"149,370"
51-9123,"Painting, Coating, and Decorating Workers",detailed,"11,860"
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"137,510"
51-9140,Semiconductor Processing Technicians,broad,"31,080"
51-9141,Semiconductor Processing Technicians,detailed,"31,080"
51-9150,Photographic Process Workers and Processing Machine Operators,broad,"8,880"
51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"8,880"
51-9160,Computer Numerically Controlled Tool Operators and Programmers,broad,"174,650"
51-9161,Computer Numerically Controlled Tool Operators,detailed,"149,120"
51-9162,Computer Numerically Controlled Tool Programmers,detailed,"25,530"
51-9190,Miscellaneous Production Workers,broad,"638,030"
51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"12,400"
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"14,060"
51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"8,020"
51-9194,Etchers and Engravers,detailed,"9,490"
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"41,660"
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"99,890"
51-9197,Tire Builders,detailed,"18,820"
51-9198,Helpers--Production Workers,detailed,"239,340"
51-9199,"Production Workers, All Other",detailed,"194,360"
53-0000,Transportation and Material Moving Occupations,major,"12,163,360"
53-1000,Supervisors of Transportation and Material Moving Workers,minor,"487,450"
53-1040,First-Line Supervisors of Transportation and Material Moving Workers,broad,"487,450"
53-1041,Aircraft Cargo Handling Supervisors,detailed,"10,020"
53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"477,430"
53-2000,Air Transportation Workers,minor,"269,710"
53-2010,Aircraft Pilots and Flight Engineers,broad,"120,670"
53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"83,550"
53-2012,Commercial Pilots,detailed,"37,120"
53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"32,780"
53-2021,Air Traffic Controllers,detailed,"22,190"
53-2022,Airfield Operations Specialists,detailed,"10,590"
53-2030,Flight Attendants,broad,"116,260"
53-2031,Flight Attendants,detailed,"116,260"
53-3000,Motor Vehicle Operators,minor,"3,976,410"
53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"14,120"
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"14,120"
53-3030,Driver/Sales Workers and Truck Drivers,broad,"3,148,070"
53-3031,Driver/Sales Workers,detailed,"420,890"
53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"1,797,710"
53-3033,Light Truck Drivers,detailed,"929,470"
53-3050,Passenger Vehicle Drivers,broad,"762,820"
53-3052,"Bus Drivers, Transit and Intercity",detailed,"162,850"
53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,"599,980"
53-3090,Miscellaneous Motor Vehicle Operators,broad,"51,390"
53-3099,"Motor Vehicle Operators, All Other",detailed,"51,390"
53-4000,Rail Transportation Workers,minor,"114,040"
53-4010,Locomotive Engineers and Operators,broad,"41,690"
53-4011,Locomotive Engineers,detailed,"37,110"
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,"4,580"
53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",broad,"14,630"
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,"14,630"
53-4030,Railroad Conductors and Yardmasters,broad,"44,920"
53-4031,Railroad Conductors and Yardmasters,detailed,"44,920"
53-4040,Subway and Streetcar Operators,broad,"11,250"
53-4041,Subway and Streetcar Operators,detailed,"11,250"
53-4090,Miscellaneous Rail Transportation Workers,broad,"1,540"
53-4099,"Rail Transportation Workers, All Other",detailed,"1,540"
53-5000,Water Transportation Workers,minor,"63,020"
53-5010,Sailors and Marine Oilers,broad,"25,570"
53-5011,Sailors and Marine Oilers,detailed,"25,570"
53-5020,Ship and Boat Captains and Operators,broad,"29,980"
53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"27,590"
53-5022,Motorboat Operators,detailed,"2,380"
53-5030,Ship Engineers,broad,"7,480"
53-5031,Ship Engineers,detailed,"7,480"
53-6000,Other Transportation Workers,minor,"330,830"
53-6010,Bridge and Lock Tenders,broad,"3,080"
53-6011,Bridge and Lock Tenders,detailed,"3,080"
53-6020,Parking Attendants,broad,"123,790"
53-6021,Parking Attendants,detailed,"123,790"
53-6031,Automotive and Watercraft Service Attendants,detailed,"112,750"
53-6040,Traffic Technicians,broad,"7,430"
53-6041,Traffic Technicians,detailed,"7,430"
53-6050,Transportation Inspectors,broad,"27,360"
53-6051,Transportation Inspectors,detailed,"27,360"
53-6060,Passenger Attendants,broad,"22,990"
53-6061,Passenger Attendants,detailed,"22,990"
53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,"33,430"
53-7000,Material Moving Workers,minor,"6,921,900"
53-7010,Conveyor Operators and Tenders,broad,"23,160"
53-7011,Conveyor Operators and Tenders,detailed,"23,160"
53-7020,Crane and Tower Operators,broad,"44,060"
53-7021,Crane and Tower Operators,detailed,"44,060"
53-7030,Dredge Operators,broad,"1,750"
53-7031,Dredge Operators,detailed,"1,750"
53-7040,Hoist and Winch Operators,broad,"4,460"
53-7041,Hoist and Winch Operators,detailed,"4,460"
53-7050,Industrial Truck and Tractor Operators,broad,"640,950"
53-7051,Industrial Truck and Tractor Operators,detailed,"640,950"
53-7060,Laborers and Material Movers,broad,"6,021,330"
53-7061,Cleaners of Vehicles and Equipment,detailed,"341,660"
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"2,805,200"
53-7063,Machine Feeders and Offbearers,detailed,"64,240"
53-7064,"Packers and Packagers, Hand",detailed,"599,270"
53-7065,Stockers and Order Fillers,detailed,"2,210,960"
53-7070,Pumping Station Operators,broad,"26,430"
53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,"3,800"
53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,"10,580"
53-7073,Wellhead Pumpers,detailed,"12,050"
53-7080,Refuse and Recyclable Material Collectors,broad,"120,850"
53-7081,Refuse and Recyclable Material Collectors,detailed,"120,850"
53-7120,"Tank Car, Truck, and Ship Loaders",broad,"12,610"
53-7121,"Tank Car, Truck, and Ship Loaders",detailed,"12,610"
53-7190,Miscellaneous Material Moving Workers,broad,"26,300"
53-7199,"Material Moving Workers, All Other",detailed,"26,300"
