OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,"777,420"
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"777,420"
47-2000,Construction Trades Workers,minor,"4,588,620"
47-2010,Boilermakers,broad,"11,130"
47-2011,Boilermakers,detailed,"11,130"
47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,"66,630"
47-2021,Brickmasons and Blockmasons,detailed,"56,830"
47-2022,Stonemasons,detailed,"9,790"
47-2030,Carpenters,broad,"700,290"
47-2031,Carpenters,detailed,"700,290"
47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,"88,200"
47-2041,Carpet Installers,detailed,"15,560"
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"25,150"
47-2043,Floor Sanders and Finishers,detailed,"5,070"
47-2044,Tile and Stone Setters,detailed,"42,420"
47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,"205,010"
47-2051,Cement Masons and Concrete Finishers,detailed,"203,560"
47-2053,Terrazzo Workers and Finishers,detailed,"1,460"
47-2060,Construction Laborers,broad,"1,019,090"
47-2061,Construction Laborers,detailed,"1,019,090"
47-2070,Construction Equipment Operators,broad,"496,460"
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"43,080"
47-2072,Pile Driver Operators,detailed,"3,010"
47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"450,370"
47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,"106,420"
47-2081,Drywall and Ceiling Tile Installers,detailed,"90,860"
47-2082,Tapers,detailed,"15,560"
47-2110,Electricians,broad,"712,580"
47-2111,Electricians,detailed,"712,580"
47-2120,Glaziers,broad,"53,390"
47-2121,Glaziers,detailed,"53,390"
47-2130,Insulation Workers,broad,"61,360"
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"38,510"
47-2132,"Insulation Workers, Mechanical",detailed,"22,850"
47-2140,Painters and Paperhangers,broad,"217,730"
47-2141,"Painters, Construction and Maintenance",detailed,"215,910"
47-2142,Paperhangers,detailed,"1,830"
47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,"471,000"
47-2151,Pipelayers,detailed,"34,840"
47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"436,160"
47-2160,Plasterers and Stucco Masons,broad,"22,310"
47-2161,Plasterers and Stucco Masons,detailed,"22,310"
47-2170,Reinforcing Iron and Rebar Workers,broad,"17,400"
47-2171,Reinforcing Iron and Rebar Workers,detailed,"17,400"
47-2180,Roofers,broad,"135,140"
47-2181,Roofers,detailed,"135,140"
47-2210,Sheet Metal Workers,broad,"116,190"
47-2211,Sheet Metal Workers,detailed,"116,190"
47-2220,Structural Iron and Steel Workers,broad,"63,780"
47-2221,Structural Iron and Steel Workers,detailed,"63,780"
47-2230,Solar Photovoltaic Installers,broad,"24,510"
47-2231,Solar Photovoltaic Installers,detailed,"24,510"
47-3000,"Helpers, Construction Trades",minor,"191,670"
47-3010,"Helpers, Construction Trades",broad,"191,670"
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"16,460"
47-3012,Helpers--Carpenters,detailed,"21,770"
47-3013,Helpers--Electricians,detailed,"68,670"
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"7,700"
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"45,300"
47-3016,Helpers--Roofers,detailed,"4,540"
47-3019,"Helpers, Construction Trades, All Other",detailed,"27,250"
47-4000,Other Construction and Related Workers,minor,"455,520"
47-4010,Construction and Building Inspectors,broad,"133,640"
47-4011,Construction and Building Inspectors,detailed,"133,640"
47-4020,Elevator and Escalator Installers and Repairers,broad,"23,990"
47-4021,Elevator and Escalator Installers and Repairers,detailed,"23,990"
47-4030,Fence Erectors,broad,"21,470"
47-4031,Fence Erectors,detailed,"21,470"
47-4040,Hazardous Materials Removal Workers,broad,"49,960"
47-4041,Hazardous Materials Removal Workers,detailed,"49,960"
47-4050,Highway Maintenance Workers,broad,"150,860"
47-4051,Highway Maintenance Workers,detailed,"150,860"
47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,"18,770"
47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,"18,770"
47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,"27,900"
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"27,900"
47-4090,Miscellaneous Construction and Related Workers,broad,"28,930"
47-4090,Miscellaneous Construction and Related Workers,detailed,"28,930"
47-5000,Extraction Workers,minor,"212,390"
47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas",broad,"69,840"
47-5011,"Derrick Operators, Oil and Gas",detailed,"11,510"
47-5012,"Rotary Drill Operators, Oil and Gas",detailed,"12,180"
47-5013,"Service Unit Operators, Oil and Gas",detailed,"46,150"
47-5020,Surface Mining Machine Operators and Earth Drillers,broad,"50,640"
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,"32,630"
47-5023,"Earth Drillers, Except Oil and Gas",detailed,"18,010"
47-5030,"Explosives Workers, Ordnance Handling Experts, and Blasters",broad,"4,610"
47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,"4,610"
47-5040,Underground Mining Machine Operators,broad,"25,390"
47-5041,Continuous Mining Machine Operators,detailed,"15,700"
47-5043,"Roof Bolters, Mining",detailed,"1,960"
47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,"5,160"
47-5049,"Underground Mining Machine Operators, All Other",detailed,"2,560"
47-5050,"Rock Splitters, Quarry",broad,"3,610"
47-5051,"Rock Splitters, Quarry",detailed,"3,610"
47-5070,"Roustabouts, Oil and Gas",broad,"43,830"
47-5071,"Roustabouts, Oil and Gas",detailed,"43,830"
47-5080,Helpers--Extraction Workers,broad,"7,360"
47-5081,Helpers--Extraction Workers,detailed,"7,360"
47-5090,Miscellaneous Extraction Workers,broad,"7,120"
47-5099,"Extraction Workers, All Other",detailed,"7,120"
49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,989,460"
49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,"589,880"
49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,"589,880"
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"589,880"
49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,"494,550"
49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,"77,580"
49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"77,580"
49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,"171,480"
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,"11,810"
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"159,670"
49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,"245,480"
49-2091,Avionics Technicians,detailed,"21,280"
49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"16,010"
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"7,920"
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"58,320"
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"24,790"
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"8,900"
49-2097,Audiovisual Equipment Installers and Repairers,detailed,"24,720"
49-2098,Security and Fire Alarm Systems Installers,detailed,"83,540"
49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,"1,708,100"
49-3010,Aircraft Mechanics and Service Technicians,broad,"137,630"
49-3011,Aircraft Mechanics and Service Technicians,detailed,"137,630"
49-3020,Automotive Technicians and Repairers,broad,"845,360"
49-3021,Automotive Body and Related Repairers,detailed,"151,910"
49-3022,Automotive Glass Installers and Repairers,detailed,"16,890"
49-3023,Automotive Service Technicians and Mechanics,detailed,"676,570"
49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,"285,030"
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"285,030"
49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,"233,590"
49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"36,830"
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"177,280"
49-3043,Rail Car Repairers,detailed,"19,480"
49-3050,Small Engine Mechanics,broad,"73,630"
49-3051,Motorboat Mechanics and Service Technicians,detailed,"23,230"
49-3052,Motorcycle Mechanics,detailed,"14,330"
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"36,080"
49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"132,860"
49-3091,Bicycle Repairers,detailed,"13,980"
49-3092,Recreational Vehicle Service Technicians,detailed,"17,360"
49-3093,Tire Repairers and Changers,detailed,"101,520"
49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"3,196,930"
49-9010,Control and Valve Installers and Repairers,broad,"75,570"
49-9011,Mechanical Door Repairers,detailed,"27,800"
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"47,780"
49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"397,450"
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"397,450"
49-9030,Home Appliance Repairers,broad,"29,950"
49-9031,Home Appliance Repairers,detailed,"29,950"
49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"509,160"
49-9041,Industrial Machinery Mechanics,detailed,"412,650"
49-9043,"Maintenance Workers, Machinery",detailed,"58,040"
49-9044,Millwrights,detailed,"37,930"
49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,540
49-9050,Line Installers and Repairers,broad,"219,120"
49-9051,Electrical Power-Line Installers and Repairers,detailed,"120,170"
49-9052,Telecommunications Line Installers and Repairers,detailed,"98,950"
49-9060,Precision Instrument and Equipment Repairers,broad,"85,320"
49-9061,Camera and Photographic Equipment Repairers,detailed,"2,540"
49-9062,Medical Equipment Repairers,detailed,"64,400"
49-9063,Musical Instrument Repairers and Tuners,detailed,"6,170"
49-9064,Watch and Clock Repairers,detailed,"1,880"
49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"10,330"
49-9070,"Maintenance and Repair Workers, General",broad,"1,503,150"
49-9071,"Maintenance and Repair Workers, General",detailed,"1,503,150"
49-9080,Wind Turbine Service Technicians,broad,"9,800"
49-9081,Wind Turbine Service Technicians,detailed,"9,800"
49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"367,420"
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"36,100"
49-9092,Commercial Divers,detailed,"2,790"
49-9094,Locksmiths and Safe Repairers,detailed,"14,790"
49-9095,Manufactured Building and Mobile Home Installers,detailed,"2,910"
49-9096,Riggers,detailed,"23,870"
49-9097,Signal and Track Switch Repairers,detailed,"9,200"
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"101,890"
49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"175,860"
51-0000,Production Occupations,major,"8,770,170"
51-1000,Supervisors of Production Workers,minor,"671,160"
51-1010,First-Line Supervisors of Production and Operating Workers,broad,"671,160"
51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"671,160"
51-2000,Assemblers and Fabricators,minor,"1,924,970"
51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"29,810"
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"29,810"
51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"279,340"
51-2021,"Coil Winders, Tapers, and Finishers",detailed,"11,900"
51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"267,440"
51-2030,Engine and Other Machine Assemblers,broad,"47,960"
51-2031,Engine and Other Machine Assemblers,detailed,"47,960"
51-2040,Structural Metal Fabricators and Fitters,broad,"57,810"
51-2041,Structural Metal Fabricators and Fitters,detailed,"57,810"
51-2050,Fiberglass Laminators and Fabricators,broad,"20,380"
51-2051,Fiberglass Laminators and Fabricators,detailed,"20,380"
51-2060,Timing Device Assemblers and Adjusters,broad,400
51-2061,Timing Device Assemblers and Adjusters,detailed,400
51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,489,280"
51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,489,280"
51-3000,Food Processing Workers,minor,"848,630"
51-3010,Bakers,broad,"220,230"
51-3011,Bakers,detailed,"220,230"
51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"345,940"
51-3021,Butchers and Meat Cutters,detailed,"136,330"
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"138,300"
51-3023,Slaughterers and Meat Packers,detailed,"71,310"
51-3090,Miscellaneous Food Processing Workers,broad,"282,460"
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"19,570"
51-3092,Food Batchmakers,detailed,"169,190"
51-3093,Food Cooking Machine Operators and Tenders,detailed,"29,730"
51-3099,"Food Processing Workers, All Other",detailed,"63,970"
51-4000,Metal Workers and Plastic Workers,minor,"1,605,180"
51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"97,290"
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"63,370"
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"9,170"
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"24,750"
51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"293,770"
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"179,230"
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"5,740"
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"75,260"
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"19,560"
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"13,990"
51-4040,Machinists,broad,"290,720"
51-4041,Machinists,detailed,"290,720"
51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"26,340"
51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"20,870"
51-4052,"Pourers and Casters, Metal",detailed,"5,460"
51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"4,990"
51-4061,"Model Makers, Metal and Plastic",detailed,"2,840"
51-4062,"Patternmakers, Metal and Plastic",detailed,"2,150"
51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"170,760"
51-4071,Foundry Mold and Coremakers,detailed,"11,780"
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"158,980"
51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"127,790"
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"127,790"
51-4110,Tool and Die Makers,broad,"58,150"
51-4111,Tool and Die Makers,detailed,"58,150"
51-4120,"Welding, Soldering, and Brazing Workers",broad,"454,760"
51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"421,730"
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"33,020"
51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"80,600"
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"14,950"
51-4192,"Layout Workers, Metal and Plastic",detailed,"6,660"
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"31,970"
51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"6,660"
51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"20,370"
51-5100,Printing Workers,minor,"213,920"
51-5110,Printing Workers,broad,"213,920"
51-5111,Prepress Technicians and Workers,detailed,"23,590"
51-5112,Printing Press Operators,detailed,"151,450"
51-5113,Print Binding and Finishing Workers,detailed,"38,880"
51-6000,"Textile, Apparel, and Furnishings Workers",minor,"473,970"
51-6010,Laundry and Dry-Cleaning Workers,broad,"185,000"
51-6011,Laundry and Dry-Cleaning Workers,detailed,"185,000"
51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"28,700"
51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"28,700"
51-6030,Sewing Machine Operators,broad,"116,130"
51-6031,Sewing Machine Operators,detailed,"116,130"
51-6040,Shoe and Leather Workers,broad,"11,850"
51-6041,Shoe and Leather Workers and Repairers,detailed,"7,230"
51-6042,Shoe Machine Operators and Tenders,detailed,"4,630"
51-6050,"Tailors, Dressmakers, and Sewers",broad,"18,340"
51-6051,"Sewers, Hand",detailed,"3,390"
51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"14,950"
51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"55,950"
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"6,650"
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"9,760"
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"15,980"
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"23,550"
51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"58,010"
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"14,520"
51-6092,Fabric and Apparel Patternmakers,detailed,"2,670"
51-6093,Upholsterers,detailed,"25,740"
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"15,080"
51-7000,Woodworkers,minor,"216,330"
51-7010,Cabinetmakers and Bench Carpenters,broad,"88,460"
51-7011,Cabinetmakers and Bench Carpenters,detailed,"88,460"
51-7020,Furniture Finishers,broad,"14,380"
51-7021,Furniture Finishers,detailed,"14,380"
51-7030,"Model Makers and Patternmakers, Wood",broad,850
51-7031,"Model Makers, Wood",detailed,590
51-7032,"Patternmakers, Wood",detailed,260
51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,"104,820"
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"43,570"
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"61,250"
51-7090,Miscellaneous Woodworkers,broad,"7,830"
51-7099,"Woodworkers, All Other",detailed,"7,830"
51-8000,Plant and System Operators,minor,"283,480"
51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,"46,300"
51-8011,Nuclear Power Reactor Operators,detailed,"5,760"
51-8012,Power Distributors and Dispatchers,detailed,"9,040"
51-8013,Power Plant Operators,detailed,"31,490"
51-8020,Stationary Engineers and Boiler Operators,broad,"33,840"
51-8021,Stationary Engineers and Boiler Operators,detailed,"33,840"
51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"120,710"
51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"120,710"
51-8090,Miscellaneous Plant and System Operators,broad,"82,630"
51-8091,Chemical Plant and System Operators,detailed,"17,980"
51-8092,Gas Plant Operators,detailed,"15,930"
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"33,360"
51-8099,"Plant and System Operators, All Other",detailed,"15,370"
51-9000,Other Production Occupations,minor,"2,532,530"
51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"173,420"
51-9011,Chemical Equipment Operators and Tenders,detailed,"120,260"
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"53,170"
51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"144,230"
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"26,210"
51-9022,"Grinding and Polishing Workers, Hand",detailed,"12,290"
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"105,740"
51-9030,Cutting Workers,broad,"59,950"
51-9031,"Cutters and Trimmers, Hand",detailed,"7,220"
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"52,720"
51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"57,080"
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"57,080"
51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"14,820"
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"14,820"
51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"584,630"
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"584,630"
51-9070,Jewelers and Precious Stone and Metal Workers,broad,"24,060"
51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"24,060"
51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,"64,970"
51-9081,Dental Laboratory Technicians,detailed,"34,190"
51-9082,Medical Appliance Technicians,detailed,"12,550"
51-9083,Ophthalmic Laboratory Technicians,detailed,"18,240"
51-9110,Packaging and Filling Machine Operators and Tenders,broad,"371,600"
51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"371,600"
51-9120,Painting Workers,broad,"166,570"
51-9123,"Painting, Coating, and Decorating Workers",detailed,"10,700"
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"155,880"
51-9140,Semiconductor Processing Technicians,broad,"26,450"
51-9141,Semiconductor Processing Technicians,detailed,"26,450"
51-9150,Photographic Process Workers and Processing Machine Operators,broad,"5,770"
51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"5,770"
51-9160,Computer Numerically Controlled Tool Operators and Programmers,broad,"215,710"
51-9161,Computer Numerically Controlled Tool Operators,detailed,"187,670"
51-9162,Computer Numerically Controlled Tool Programmers,detailed,"28,030"
51-9190,Miscellaneous Production Workers,broad,"623,280"
51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"12,510"
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"15,210"
51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"6,500"
51-9194,Etchers and Engravers,detailed,"8,140"
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"38,480"
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"96,460"
51-9197,Tire Builders,detailed,"20,660"
51-9198,Helpers--Production Workers,detailed,"181,810"
51-9199,"Production Workers, All Other",detailed,"243,500"
53-0000,Transportation and Material Moving Occupations,major,"13,752,760"
53-1000,Supervisors of Transportation and Material Moving Workers,minor,"603,350"
53-1040,First-Line Supervisors of Transportation and Material Moving Workers,broad,"603,350"
53-1041,Aircraft Cargo Handling Supervisors,detailed,"9,020"
53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"594,330"
53-2000,Air Transportation Workers,minor,"313,070"
53-2010,Aircraft Pilots and Flight Engineers,broad,"146,420"
53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"93,670"
53-2012,Commercial Pilots,detailed,"52,750"
53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"40,630"
53-2021,Air Traffic Controllers,detailed,"22,310"
53-2022,Airfield Operations Specialists,detailed,"18,320"
53-2030,Flight Attendants,broad,"126,020"
53-2031,Flight Attendants,detailed,"126,020"
53-3000,Motor Vehicle Operators,minor,"4,353,340"
53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"11,520"
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"11,520"
53-3030,Driver/Sales Workers and Truck Drivers,broad,"3,511,470"
53-3031,Driver/Sales Workers,detailed,"463,120"
53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"2,044,400"
53-3033,Light Truck Drivers,detailed,"1,003,960"
53-3050,Passenger Vehicle Drivers,broad,"779,210"
53-3051,"Bus Drivers, School",detailed,"371,530"
53-3052,"Bus Drivers, Transit and Intercity",detailed,"184,990"
53-3053,Shuttle Drivers and Chauffeurs,detailed,"204,930"
53-3054,Taxi Drivers,detailed,"17,770"
53-3090,Miscellaneous Motor Vehicle Operators,broad,"51,140"
53-3099,"Motor Vehicle Operators, All Other",detailed,"51,140"
53-4000,Rail Transportation Workers,minor,"111,600"
53-4010,Locomotive Engineers and Operators,broad,"34,820"
53-4011,Locomotive Engineers,detailed,"32,390"
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,"2,430"
53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",broad,"13,610"
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,"13,610"
53-4030,Railroad Conductors and Yardmasters,broad,"46,490"
53-4031,Railroad Conductors and Yardmasters,detailed,"46,490"
53-4040,Subway and Streetcar Operators,broad,"14,860"
53-4041,Subway and Streetcar Operators,detailed,"14,860"
53-4090,Miscellaneous Rail Transportation Workers,broad,"1,830"
53-4099,"Rail Transportation Workers, All Other",detailed,"1,830"
53-5000,Water Transportation Workers,minor,"76,040"
53-5010,Sailors and Marine Oilers,broad,"29,960"
53-5011,Sailors and Marine Oilers,detailed,"29,960"
53-5020,Ship and Boat Captains and Operators,broad,"37,220"
53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"34,520"
53-5022,Motorboat Operators,detailed,"2,710"
53-5030,Ship Engineers,broad,"8,860"
53-5031,Ship Engineers,detailed,"8,860"
53-6000,Other Transportation Workers,minor,"305,390"
53-6010,Bridge and Lock Tenders,broad,"3,460"
53-6011,Bridge and Lock Tenders,detailed,"3,460"
53-6020,Parking Attendants,broad,"118,130"
53-6021,Parking Attendants,detailed,"118,130"
53-6030,Transportation Service Attendants,broad,"117,460"
53-6031,Automotive and Watercraft Service Attendants,detailed,"92,530"
53-6032,Aircraft Service Attendants,detailed,"24,940"
53-6040,Traffic Technicians,broad,"7,530"
53-6041,Traffic Technicians,detailed,"7,530"
53-6050,Transportation Inspectors,broad,"27,670"
53-6051,Transportation Inspectors,detailed,"27,670"
53-6060,Passenger Attendants,broad,"20,190"
53-6061,Passenger Attendants,detailed,"20,190"
53-6090,Miscellaneous Transportation Workers,broad,"10,940"
53-6099,"Transportation Workers, All Other",detailed,"10,940"
53-7000,Material Moving Workers,minor,"7,989,980"
53-7010,Conveyor Operators and Tenders,broad,"24,660"
53-7011,Conveyor Operators and Tenders,detailed,"24,660"
53-7020,Crane and Tower Operators,broad,"42,260"
53-7021,Crane and Tower Operators,detailed,"42,260"
53-7030,Dredge Operators,broad,940
53-7031,Dredge Operators,detailed,940
53-7040,Hoist and Winch Operators,broad,"2,230"
53-7041,Hoist and Winch Operators,detailed,"2,230"
53-7050,Industrial Truck and Tractor Operators,broad,"778,920"
53-7051,Industrial Truck and Tractor Operators,detailed,"778,920"
53-7060,Laborers and Material Movers,broad,"6,935,980"
53-7061,Cleaners of Vehicles and Equipment,detailed,"365,290"
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"3,008,300"
53-7063,Machine Feeders and Offbearers,detailed,"44,500"
53-7064,"Packers and Packagers, Hand",detailed,"645,210"
53-7065,Stockers and Order Fillers,detailed,"2,872,680"
53-7070,Pumping Station Operators,broad,"34,200"
53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,"4,400"
53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,"11,570"
