ID,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
911,43-5060,"Production, Planning, and Expediting Clerks",broad,"367,200"
912,43-5061,"Production, Planning, and Expediting Clerks",detailed,"367,200"
913,43-5070,"Shipping, Receiving, and Inventory Clerks",broad,"795,360"
914,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"795,360"
915,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,"54,760"
916,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"54,760"
917,43-6000,Secretaries and Administrative Assistants,minor,"3,104,790"
918,43-6010,Secretaries and Administrative Assistants,broad,"3,104,790"
919,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"466,910"
920,43-6012,Legal Secretaries and Administrative Assistants,detailed,"155,250"
921,43-6013,Medical Secretaries and Administrative Assistants,detailed,"656,640"
922,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"1,825,980"
923,43-9000,Other Office and Administrative Support Workers,minor,"3,254,180"
924,43-9020,Data Entry and Information Processing Workers,broad,"189,100"
925,43-9021,Data Entry Keyers,detailed,"147,170"
926,43-9022,Word Processors and Typists,detailed,"41,930"
927,43-9030,Desktop Publishers,broad,"7,600"
928,43-9031,Desktop Publishers,detailed,"7,600"
929,43-9040,Insurance Claims and Policy Processing Clerks,broad,"218,300"
930,43-9041,Insurance Claims and Policy Processing Clerks,detailed,"218,300"
931,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,"69,400"
932,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"69,400"
933,43-9060,"Office Clerks, General",broad,"2,578,180"
934,43-9061,"Office Clerks, General",detailed,"2,578,180"
935,43-9070,"Office Machine Operators, Except Computer",broad,"32,920"
936,43-9071,"Office Machine Operators, Except Computer",detailed,"32,920"
937,43-9080,Proofreaders and Copy Markers,broad,"5,340"
938,43-9081,Proofreaders and Copy Markers,detailed,"5,340"
939,43-9110,Statistical Assistants,broad,"6,190"
940,43-9111,Statistical Assistants,detailed,"6,190"
941,43-9190,Miscellaneous Office and Administrative Support Workers,broad,"147,140"
942,43-9199,"Office and Administrative Support Workers, All Other",detailed,"147,140"
943,45-0000,"Farming, Fishing, and Forestry Occupations",major,"452,490"
944,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,"25,770"
945,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,"25,770"
946,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"25,770"
947,45-2000,Agricultural Workers,minor,"383,760"
948,45-2010,Agricultural Inspectors,broad,"13,630"
949,45-2011,Agricultural Inspectors,detailed,"13,630"
950,45-2020,Animal Breeders,broad,950
951,45-2021,Animal Breeders,detailed,950
952,45-2040,"Graders and Sorters, Agricultural Products",broad,"25,560"
953,45-2041,"Graders and Sorters, Agricultural Products",detailed,"25,560"
954,45-2090,Miscellaneous Agricultural Workers,broad,"343,630"
955,45-2091,Agricultural Equipment Operators,detailed,"26,180"
956,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"277,200"
957,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"34,140"
958,45-2099,"Agricultural Workers, All Other",detailed,"6,100"
959,45-4000,"Forest, Conservation, and Logging Workers",minor,"42,330"
960,45-4010,Forest and Conservation Workers,broad,"6,300"
961,45-4011,Forest and Conservation Workers,detailed,"6,300"
962,45-4020,Logging Workers,broad,"36,030"
963,45-4021,Fallers,detailed,"4,170"
964,45-4022,Logging Equipment Operators,detailed,"25,510"
965,45-4023,Log Graders and Scalers,detailed,"3,260"
966,45-4029,"Logging Workers, All Other",detailed,"3,080"
967,47-0000,Construction and Extraction Occupations,major,"5,848,950"
968,47-1000,Supervisors of Construction and Extraction Workers,minor,"665,870"
969,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,"665,870"
970,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"665,870"
971,47-2000,Construction Trades Workers,minor,"4,362,080"
972,47-2010,Boilermakers,broad,"12,920"
973,47-2011,Boilermakers,detailed,"12,920"
974,47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,"64,950"
975,47-2021,Brickmasons and Blockmasons,detailed,"55,950"
976,47-2022,Stonemasons,detailed,"9,000"
977,47-2030,Carpenters,broad,"668,060"
978,47-2031,Carpenters,detailed,"668,060"
979,47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,"83,600"
980,47-2041,Carpet Installers,detailed,"19,790"
981,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"18,300"
982,47-2043,Floor Sanders and Finishers,detailed,"4,340"
983,47-2044,Tile and Stone Setters,detailed,"41,160"
984,47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,"189,240"
985,47-2051,Cement Masons and Concrete Finishers,detailed,"186,600"
986,47-2053,Terrazzo Workers and Finishers,detailed,"2,640"
987,47-2060,Construction Laborers,broad,"968,760"
988,47-2061,Construction Laborers,detailed,"968,760"
989,47-2070,Construction Equipment Operators,broad,"452,780"
990,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"44,200"
991,47-2072,Pile Driver Operators,detailed,"3,760"
992,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"404,820"
993,47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,"111,650"
994,47-2081,Drywall and Ceiling Tile Installers,detailed,"97,070"
995,47-2082,Tapers,detailed,"14,580"
996,47-2110,Electricians,broad,"650,580"
997,47-2111,Electricians,detailed,"650,580"
998,47-2120,Glaziers,broad,"52,700"
999,47-2121,Glaziers,detailed,"52,700"
1000,47-2130,Insulation Workers,broad,"58,370"
1001,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"30,360"
1002,47-2132,"Insulation Workers, Mechanical",detailed,"28,010"
1003,47-2140,Painters and Paperhangers,broad,"216,560"
1004,47-2141,"Painters, Construction and Maintenance",detailed,"214,220"
1005,47-2142,Paperhangers,detailed,"2,340"
1006,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,"450,940"
1007,47-2151,Pipelayers,detailed,"33,330"
1008,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"417,620"
1009,47-2160,Plasterers and Stucco Masons,broad,"26,980"
1010,47-2161,Plasterers and Stucco Masons,detailed,"26,980"
1011,47-2170,Reinforcing Iron and Rebar Workers,broad,"16,420"
1012,47-2171,Reinforcing Iron and Rebar Workers,detailed,"16,420"
1013,47-2180,Roofers,broad,"129,890"
1014,47-2181,Roofers,detailed,"129,890"
1015,47-2210,Sheet Metal Workers,broad,"122,630"
1016,47-2211,Sheet Metal Workers,detailed,"122,630"
1017,47-2220,Structural Iron and Steel Workers,broad,"68,620"
1018,47-2221,Structural Iron and Steel Workers,detailed,"68,620"
1019,47-2230,Solar Photovoltaic Installers,broad,"16,420"
1020,47-2231,Solar Photovoltaic Installers,detailed,"16,420"
1021,47-3000,"Helpers, Construction Trades",minor,"206,900"
1022,47-3010,"Helpers, Construction Trades",broad,"206,900"
1023,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"18,210"
1024,47-3012,Helpers--Carpenters,detailed,"27,540"
1025,47-3013,Helpers--Electricians,detailed,"72,150"
1026,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"8,940"
1027,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"45,930"
1028,47-3016,Helpers--Roofers,detailed,"6,830"
1029,47-3019,"Helpers, Construction Trades, All Other",detailed,"27,300"
1030,47-4000,Other Construction and Related Workers,minor,"430,760"
1031,47-4010,Construction and Building Inspectors,broad,"117,830"
1032,47-4011,Construction and Building Inspectors,detailed,"117,830"
1033,47-4020,Elevator and Escalator Installers and Repairers,broad,"22,510"
1034,47-4021,Elevator and Escalator Installers and Repairers,detailed,"22,510"
1035,47-4030,Fence Erectors,broad,"24,470"
1036,47-4031,Fence Erectors,detailed,"24,470"
1037,47-4040,Hazardous Materials Removal Workers,broad,"44,240"
1038,47-4041,Hazardous Materials Removal Workers,detailed,"44,240"
1039,47-4050,Highway Maintenance Workers,broad,"141,150"
1040,47-4051,Highway Maintenance Workers,detailed,"141,150"
1041,47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,"21,030"
1042,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,"21,030"
1043,47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,"28,620"
1044,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"28,620"
1045,47-4090,Miscellaneous Construction and Related Workers,broad,"30,920"
1046,47-4090,Miscellaneous Construction and Related Workers,detailed,"30,920"
1047,47-5000,Extraction Workers,minor,"183,340"
1048,47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas",broad,"51,910"
1049,47-5011,"Derrick Operators, Oil and Gas",detailed,"7,880"
1050,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,"11,170"
1051,47-5013,"Service Unit Operators, Oil and Gas",detailed,"32,870"
1052,47-5020,Surface Mining Machine Operators and Earth Drillers,broad,"51,520"
1053,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,"35,720"
1054,47-5023,"Earth Drillers, Except Oil and Gas",detailed,"15,800"
1055,47-5030,"Explosives Workers, Ordnance Handling Experts, and Blasters",broad,"5,370"
1056,47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,"5,370"
1057,47-5040,Underground Mining Machine Operators,broad,"24,200"
1058,47-5041,Continuous Mining Machine Operators,detailed,"14,740"
1059,47-5043,"Roof Bolters, Mining",detailed,"1,850"
1060,47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,"4,450"
1061,47-5049,"Underground Mining Machine Operators, All Other",detailed,"3,150"
1062,47-5050,"Rock Splitters, Quarry",broad,"4,450"
1063,47-5051,"Rock Splitters, Quarry",detailed,"4,450"
1064,47-5070,"Roustabouts, Oil and Gas",broad,"34,520"
1065,47-5071,"Roustabouts, Oil and Gas",detailed,"34,520"
1066,47-5080,Helpers--Extraction Workers,broad,"5,980"
1067,47-5081,Helpers--Extraction Workers,detailed,"5,980"
1068,47-5090,Miscellaneous Extraction Workers,broad,"5,380"
1069,47-5099,"Extraction Workers, All Other",detailed,"5,380"
1070,49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,574,410"
1071,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,"526,240"
1072,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,"526,240"
1073,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"526,240"
1074,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,"499,670"
1075,49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,"86,420"
1076,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"86,420"
1077,49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,"186,530"
1078,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,"13,700"
1079,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"172,830"
1080,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,"226,720"
1081,49-2091,Avionics Technicians,detailed,"18,910"
1082,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"15,880"
1083,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"10,710"
1084,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"50,780"
1085,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"22,490"
1086,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"9,000"
1087,49-2097,Audiovisual Equipment Installers and Repairers,detailed,"21,540"
1088,49-2098,Security and Fire Alarm Systems Installers,detailed,"77,420"
1089,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,"1,570,020"
1090,49-3010,Aircraft Mechanics and Service Technicians,broad,"125,440"
1091,49-3011,Aircraft Mechanics and Service Technicians,detailed,"125,440"
1092,49-3020,Automotive Technicians and Repairers,broad,"783,310"
1093,49-3021,Automotive Body and Related Repairers,detailed,"137,300"
1094,49-3022,Automotive Glass Installers and Repairers,detailed,"16,230"
1095,49-3023,Automotive Service Technicians and Mechanics,detailed,"629,780"
1096,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,"261,420"
1097,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"261,420"
1098,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,"203,060"
1099,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"35,030"
1100,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"145,230"
1101,49-3043,Rail Car Repairers,detailed,"22,800"
1102,49-3050,Small Engine Mechanics,broad,"72,800"
1103,49-3051,Motorboat Mechanics and Service Technicians,detailed,"23,080"
1104,49-3052,Motorcycle Mechanics,detailed,"15,020"
1105,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"34,700"
1106,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"123,980"
1107,49-3091,Bicycle Repairers,detailed,"14,760"
1108,49-3092,Recreational Vehicle Service Technicians,detailed,"16,030"
1109,49-3093,Tire Repairers and Changers,detailed,"93,180"
1110,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"2,978,490"
1111,49-9010,Control and Valve Installers and Repairers,broad,"68,170"
1112,49-9011,Mechanical Door Repairers,detailed,"23,300"
1113,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"44,870"
1114,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"356,960"
1115,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"356,960"
1116,49-9030,Home Appliance Repairers,broad,"28,120"
1117,49-9031,Home Appliance Repairers,detailed,"28,120"
1118,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"470,650"
1119,49-9041,Industrial Machinery Mechanics,detailed,"373,090"
1120,49-9043,"Maintenance Workers, Machinery",detailed,"57,660"
1121,49-9044,Millwrights,detailed,"39,240"
1122,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,660
1123,49-9050,Line Installers and Repairers,broad,"225,460"
1124,49-9051,Electrical Power-Line Installers and Repairers,detailed,"123,940"
1125,49-9052,Telecommunications Line Installers and Repairers,detailed,"101,530"
1126,49-9060,Precision Instrument and Equipment Repairers,broad,"74,530"
1127,49-9061,Camera and Photographic Equipment Repairers,detailed,"2,340"
1128,49-9062,Medical Equipment Repairers,detailed,"53,400"
1129,49-9063,Musical Instrument Repairers and Tuners,detailed,"5,710"
1130,49-9064,Watch and Clock Repairers,detailed,"1,970"
1131,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"11,110"
1132,49-9070,"Maintenance and Repair Workers, General",broad,"1,416,740"
1133,49-9071,"Maintenance and Repair Workers, General",detailed,"1,416,740"
1134,49-9080,Wind Turbine Service Technicians,broad,"10,100"
1135,49-9081,Wind Turbine Service Technicians,detailed,"10,100"
1136,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"327,750"
1137,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"27,540"
1138,49-9092,Commercial Divers,detailed,"2,670"
1139,49-9094,Locksmiths and Safe Repairers,detailed,"15,380"
1140,49-9095,Manufactured Building and Mobile Home Installers,detailed,"3,530"
1141,49-9096,Riggers,detailed,"17,980"
1142,49-9097,Signal and Track Switch Repairers,detailed,"8,090"
1143,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"88,480"
1144,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"164,070"
1145,51-0000,Production Occupations,major,"8,408,030"
1146,51-1000,Supervisors of Production Workers,minor,"629,420"
1147,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"629,420"
1148,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"629,420"
1149,51-2000,Assemblers and Fabricators,minor,"1,769,890"
1150,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"33,320"
1151,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"33,320"
1152,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"283,010"
1153,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"11,090"
1154,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"271,920"
1155,51-2030,Engine and Other Machine Assemblers,broad,"45,990"
1156,51-2031,Engine and Other Machine Assemblers,detailed,"45,990"
1157,51-2040,Structural Metal Fabricators and Fitters,broad,"61,070"
1158,51-2041,Structural Metal Fabricators and Fitters,detailed,"61,070"
1159,51-2050,Fiberglass Laminators and Fabricators,broad,"17,380"
1160,51-2051,Fiberglass Laminators and Fabricators,detailed,"17,380"
1161,51-2060,Timing Device Assemblers and Adjusters,broad,560
1162,51-2061,Timing Device Assemblers and Adjusters,detailed,560
1163,51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,328,550"
1164,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,328,550"
1165,51-3000,Food Processing Workers,minor,"795,640"
1166,51-3010,Bakers,broad,"181,800"
1167,51-3011,Bakers,detailed,"181,800"
1168,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"364,480"
1169,51-3021,Butchers and Meat Cutters,detailed,"145,930"
1170,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"132,100"
1171,51-3023,Slaughterers and Meat Packers,detailed,"86,450"
1172,51-3090,Miscellaneous Food Processing Workers,broad,"249,360"
1173,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"21,050"
1174,51-3092,Food Batchmakers,detailed,"155,240"
1175,51-3093,Food Cooking Machine Operators and Tenders,detailed,"26,710"
1176,51-3099,"Food Processing Workers, All Other",detailed,"46,360"
1177,51-4000,Metal Workers and Plastic Workers,minor,"1,633,980"
1178,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"102,640"
1179,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"59,490"
1180,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"11,500"
1181,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"31,650"
1182,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"288,810"
1183,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"179,630"
1184,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"6,810"
1185,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"67,750"
1186,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"19,690"
1187,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"14,920"
1188,51-4040,Machinists,broad,"333,220"
1189,51-4041,Machinists,detailed,"333,220"
1190,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"22,110"
1191,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"15,540"
1192,51-4052,"Pourers and Casters, Metal",detailed,"6,570"
1193,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"5,780"
1194,51-4061,"Model Makers, Metal and Plastic",detailed,"3,690"
1195,51-4062,"Patternmakers, Metal and Plastic",detailed,"2,090"
1196,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"176,820"
1197,51-4071,Foundry Mold and Coremakers,detailed,"13,610"
1198,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"163,210"
1199,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"134,880"
1200,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"134,880"
1201,51-4110,Tool and Die Makers,broad,"63,630"
1202,51-4111,Tool and Die Makers,detailed,"63,630"
1203,51-4120,"Welding, Soldering, and Brazing Workers",broad,"427,580"
1204,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"397,600"
1205,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"29,980"
1206,51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"78,530"
1207,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"14,540"
1208,51-4192,"Layout Workers, Metal and Plastic",detailed,"6,840"
1209,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"32,310"
1210,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"6,100"
1211,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"18,740"
1212,51-5100,Printing Workers,minor,"211,930"
1213,51-5110,Printing Workers,broad,"211,930"
1214,51-5111,Prepress Technicians and Workers,detailed,"25,840"
1215,51-5112,Printing Press Operators,detailed,"145,290"
1216,51-5113,Print Binding and Finishing Workers,detailed,"40,810"
1217,51-6000,"Textile, Apparel, and Furnishings Workers",minor,"445,950"
1218,51-6010,Laundry and Dry-Cleaning Workers,broad,"157,400"
1219,51-6011,Laundry and Dry-Cleaning Workers,detailed,"157,400"
1220,51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"26,910"
1221,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"26,910"
1222,51-6030,Sewing Machine Operators,broad,"116,220"
1223,51-6031,Sewing Machine Operators,detailed,"116,220"
1224,51-6040,Shoe and Leather Workers,broad,"9,240"
1225,51-6041,Shoe and Leather Workers and Repairers,detailed,"5,620"
1226,51-6042,Shoe Machine Operators and Tenders,detailed,"3,610"
1227,51-6050,"Tailors, Dressmakers, and Sewers",broad,"21,450"
1228,51-6051,"Sewers, Hand",detailed,"4,170"
1229,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"17,270"
1230,51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"56,700"
1231,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"6,240"
1232,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"11,970"
1233,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"16,330"
1234,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"22,160"
1235,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"58,030"
1236,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"14,040"
1237,51-6092,Fabric and Apparel Patternmakers,detailed,"3,220"
1238,51-6093,Upholsterers,detailed,"28,020"
1239,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"12,750"
1240,51-7000,Woodworkers,minor,"230,400"
1241,51-7010,Cabinetmakers and Bench Carpenters,broad,"93,070"
1242,51-7011,Cabinetmakers and Bench Carpenters,detailed,"93,070"
1243,51-7020,Furniture Finishers,broad,"16,300"
1244,51-7021,Furniture Finishers,detailed,"16,300"
1245,51-7030,"Model Makers and Patternmakers, Wood",broad,550
1246,51-7031,"Model Makers, Wood",detailed,340
1247,51-7032,"Patternmakers, Wood",detailed,210
1248,51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,"112,560"
1249,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"45,350"
1250,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"67,210"
1251,51-7090,Miscellaneous Woodworkers,broad,"7,910"
1252,51-7099,"Woodworkers, All Other",detailed,"7,910"
1253,51-8000,Plant and System Operators,minor,"280,900"
1254,51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,"43,440"
1255,51-8011,Nuclear Power Reactor Operators,detailed,"4,820"
1256,51-8012,Power Distributors and Dispatchers,detailed,"9,660"
1257,51-8013,Power Plant Operators,detailed,"28,960"
1258,51-8020,Stationary Engineers and Boiler Operators,broad,"29,820"
1259,51-8021,Stationary Engineers and Boiler Operators,detailed,"29,820"
1260,51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"121,150"
1261,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"121,150"
1262,51-8090,Miscellaneous Plant and System Operators,broad,"86,500"
1263,51-8091,Chemical Plant and System Operators,detailed,"21,740"
1264,51-8092,Gas Plant Operators,detailed,"15,110"
1265,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"34,230"
1266,51-8099,"Plant and System Operators, All Other",detailed,"15,420"
1267,51-9000,Other Production Occupations,minor,"2,409,900"
1268,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"154,790"
1269,51-9011,Chemical Equipment Operators and Tenders,detailed,"106,170"
1270,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"48,620"
1271,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"155,920"
1272,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"31,800"
1273,51-9022,"Grinding and Polishing Workers, Hand",detailed,"15,680"
1274,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"108,440"
1275,51-9030,Cutting Workers,broad,"63,850"
1276,51-9031,"Cutters and Trimmers, Hand",detailed,"7,920"
1277,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"55,930"
1278,51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"56,570"
1279,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"56,570"
1280,51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"14,180"
1281,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"14,180"
1282,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"551,380"
1283,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"551,380"
1284,51-9070,Jewelers and Precious Stone and Metal Workers,broad,"24,350"
1285,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"24,350"
1286,51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,"68,380"
1287,51-9081,Dental Laboratory Technicians,detailed,"34,150"
1288,51-9082,Medical Appliance Technicians,detailed,"15,300"
1289,51-9083,Ophthalmic Laboratory Technicians,detailed,"18,930"
1290,51-9110,Packaging and Filling Machine Operators and Tenders,broad,"358,640"
1291,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"358,640"
1292,51-9120,Painting Workers,broad,"157,250"
1293,51-9123,"Painting, Coating, and Decorating Workers",detailed,"11,850"
1294,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"145,410"
1295,51-9140,Semiconductor Processing Technicians,broad,"24,020"
1296,51-9141,Semiconductor Processing Technicians,detailed,"24,020"
1297,51-9150,Photographic Process Workers and Processing Machine Operators,broad,"5,740"
1298,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"5,740"
1299,51-9160,Computer Numerically Controlled Tool Operators and Programmers,broad,"183,630"
