ID,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP
894,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"36,630"
895,45-2099,"Agricultural Workers, All Other",detailed,"6,540"
896,45-4000,"Forest, Conservation, and Logging Workers",minor,"44,720"
897,45-4010,Forest and Conservation Workers,broad,"6,760"
898,45-4011,Forest and Conservation Workers,detailed,"6,760"
899,45-4020,Logging Workers,broad,"37,960"
900,45-4021,Fallers,detailed,"4,890"
901,45-4022,Logging Equipment Operators,detailed,"26,030"
902,45-4023,Log Graders and Scalers,detailed,"3,300"
903,45-4029,"Logging Workers, All Other",detailed,"3,750"
904,47-0000,Construction and Extraction Occupations,major,"6,194,140"
905,47-1000,Supervisors of Construction and Extraction Workers,minor,"626,180"
906,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,"626,180"
907,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"626,180"
908,47-2000,Construction Trades Workers,minor,"4,617,440"
909,47-2010,Boilermakers,broad,"15,820"
910,47-2011,Boilermakers,detailed,"15,820"
911,47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,"73,040"
912,47-2021,Brickmasons and Blockmasons,detailed,"60,650"
913,47-2022,Stonemasons,detailed,"12,390"
914,47-2030,Carpenters,broad,"734,170"
915,47-2031,Carpenters,detailed,"734,170"
916,47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,"87,700"
917,47-2041,Carpet Installers,detailed,"26,010"
918,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"16,290"
919,47-2043,Floor Sanders and Finishers,detailed,"4,940"
920,47-2044,Tile and Stone Setters,detailed,"40,470"
921,47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,"199,090"
922,47-2051,Cement Masons and Concrete Finishers,detailed,"196,120"
923,47-2053,Terrazzo Workers and Finishers,detailed,"2,970"
924,47-2060,Construction Laborers,broad,"1,020,350"
925,47-2061,Construction Laborers,detailed,"1,020,350"
926,47-2070,Construction Equipment Operators,broad,"455,050"
927,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"45,770"
928,47-2072,Pile Driver Operators,detailed,"3,540"
929,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"405,750"
930,47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,"120,820"
931,47-2081,Drywall and Ceiling Tile Installers,detailed,"102,850"
932,47-2082,Tapers,detailed,"17,970"
933,47-2110,Electricians,broad,"688,620"
934,47-2111,Electricians,detailed,"688,620"
935,47-2120,Glaziers,broad,"52,400"
936,47-2121,Glaziers,detailed,"52,400"
937,47-2130,Insulation Workers,broad,"60,220"
938,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"33,550"
939,47-2132,"Insulation Workers, Mechanical",detailed,"26,670"
940,47-2140,Painters and Paperhangers,broad,"236,140"
941,47-2141,"Painters, Construction and Maintenance",detailed,"232,760"
942,47-2142,Paperhangers,detailed,"3,380"
943,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,"479,140"
944,47-2151,Pipelayers,detailed,"36,270"
945,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"442,870"
946,47-2160,Plasterers and Stucco Masons,broad,"27,360"
947,47-2161,Plasterers and Stucco Masons,detailed,"27,360"
948,47-2170,Reinforcing Iron and Rebar Workers,broad,"18,870"
949,47-2171,Reinforcing Iron and Rebar Workers,detailed,"18,870"
950,47-2180,Roofers,broad,"129,690"
951,47-2181,Roofers,detailed,"129,690"
952,47-2210,Sheet Metal Workers,broad,"131,300"
953,47-2211,Sheet Metal Workers,detailed,"131,300"
954,47-2220,Structural Iron and Steel Workers,broad,"76,570"
955,47-2221,Structural Iron and Steel Workers,detailed,"76,570"
956,47-2230,Solar Photovoltaic Installers,broad,"11,080"
957,47-2231,Solar Photovoltaic Installers,detailed,"11,080"
958,47-3000,"Helpers, Construction Trades",minor,"242,400"
959,47-3010,"Helpers, Construction Trades",broad,"242,400"
960,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"23,480"
961,47-3012,Helpers--Carpenters,detailed,"32,920"
962,47-3013,Helpers--Electricians,detailed,"79,260"
963,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"10,850"
964,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"58,400"
965,47-3016,Helpers--Roofers,detailed,"8,960"
966,47-3019,"Helpers, Construction Trades, All Other",detailed,"28,530"
967,47-4000,Other Construction and Related Workers,minor,"437,730"
968,47-4010,Construction and Building Inspectors,broad,"110,420"
969,47-4011,Construction and Building Inspectors,detailed,"110,420"
970,47-4020,Elevator and Escalator Installers and Repairers,broad,"28,350"
971,47-4021,Elevator and Escalator Installers and Repairers,detailed,"28,350"
972,47-4030,Fence Erectors,broad,"25,900"
973,47-4031,Fence Erectors,detailed,"25,900"
974,47-4040,Hazardous Materials Removal Workers,broad,"44,240"
975,47-4041,Hazardous Materials Removal Workers,detailed,"44,240"
976,47-4050,Highway Maintenance Workers,broad,"150,860"
977,47-4051,Highway Maintenance Workers,detailed,"150,860"
978,47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,"16,180"
979,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,"16,180"
980,47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,"29,750"
981,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"29,750"
982,47-4090,Miscellaneous Construction and Related Workers,detailed,"32,040"
983,47-4090,Miscellaneous Construction and Related Workers,broad,"32,040"
984,47-5000,Extraction Workers,minor,"270,390"
985,47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil and Gas",broad,"84,880"
986,47-5011,"Derrick Operators, Oil and Gas",detailed,"12,110"
987,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,"21,010"
988,47-5013,"Service Unit Operators, Oil and Gas",detailed,"51,760"
989,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,"44,090"
990,47-5041,Continuous Mining Machine Operators,detailed,"14,630"
991,47-5043,"Roof Bolters, Mining",detailed,"3,140"
992,47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,"4,200"
993,47-5050,"Rock Splitters, Quarry",broad,"5,080"
994,47-5051,"Rock Splitters, Quarry",detailed,"5,080"
995,47-5070,"Roustabouts, Oil and Gas",broad,"58,930"
996,47-5071,"Roustabouts, Oil and Gas",detailed,"58,930"
997,47-5080,Helpers--Extraction Workers,broad,"16,700"
998,47-5081,Helpers--Extraction Workers,detailed,"16,700"
999,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,"24,940"
1000,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,"13,790"
1001,49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,713,450"
1002,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,"485,700"
1003,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,"485,700"
1004,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"485,700"
1005,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,"557,620"
1006,49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,"98,260"
1007,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"98,260"
1008,49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,"222,850"
1009,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,"14,370"
1010,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"208,480"
1011,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,"236,500"
1012,49-2091,Avionics Technicians,detailed,"21,750"
1013,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"15,890"
1014,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"9,790"
1015,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"58,930"
1016,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"22,650"
1017,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"10,310"
1018,49-2097,Audiovisual Equipment Installers and Repairers,detailed,"25,590"
1019,49-2098,Security and Fire Alarm Systems Installers,detailed,"71,600"
1020,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,"1,638,920"
1021,49-3010,Aircraft Mechanics and Service Technicians,broad,"133,310"
1022,49-3011,Aircraft Mechanics and Service Technicians,detailed,"133,310"
1023,49-3020,Automotive Technicians and Repairers,broad,"818,920"
1024,49-3021,Automotive Body and Related Repairers,detailed,"144,180"
1025,49-3022,Automotive Glass Installers and Repairers,detailed,"19,410"
1026,49-3023,Automotive Service Technicians and Mechanics,detailed,"655,330"
1027,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,"266,330"
1028,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"266,330"
1029,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,"210,020"
1030,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"36,290"
1031,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"147,800"
1032,49-3043,Rail Car Repairers,detailed,"25,930"
1033,49-3050,Small Engine Mechanics,broad,"70,690"
1034,49-3051,Motorboat Mechanics and Service Technicians,detailed,"22,940"
1035,49-3052,Motorcycle Mechanics,detailed,"15,590"
1036,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"32,160"
1037,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"139,640"
1038,49-3091,Bicycle Repairers,detailed,"13,190"
1039,49-3092,Recreational Vehicle Service Technicians,detailed,"15,580"
1040,49-3093,Tire Repairers and Changers,detailed,"110,880"
1041,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"3,031,220"
1042,49-9010,Control and Valve Installers and Repairers,broad,"75,320"
1043,49-9011,Mechanical Door Repairers,detailed,"23,050"
1044,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"52,270"
1045,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"342,040"
1046,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"342,040"
1047,49-9030,Home Appliance Repairers,broad,"31,100"
1048,49-9031,Home Appliance Repairers,detailed,"31,100"
1049,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"508,660"
1050,49-9041,Industrial Machinery Mechanics,detailed,"387,630"
1051,49-9043,"Maintenance Workers, Machinery",detailed,"72,890"
1052,49-9044,Millwrights,detailed,"47,320"
1053,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,820
1054,49-9050,Line Installers and Repairers,broad,"232,560"
1055,49-9051,Electrical Power-Line Installers and Repairers,detailed,"111,660"
1056,49-9052,Telecommunications Line Installers and Repairers,detailed,"120,900"
1057,49-9060,Precision Instrument and Equipment Repairers,broad,"71,360"
1058,49-9061,Camera and Photographic Equipment Repairers,detailed,"3,620"
1059,49-9062,Medical Equipment Repairers,detailed,"46,370"
1060,49-9063,Musical Instrument Repairers and Tuners,detailed,"8,020"
1061,49-9064,Watch and Clock Repairers,detailed,"2,780"
1062,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"10,570"
1063,49-9070,"Maintenance and Repair Workers, General",broad,"1,418,990"
1064,49-9071,"Maintenance and Repair Workers, General",detailed,"1,418,990"
1065,49-9080,Wind Turbine Service Technicians,broad,"5,960"
1066,49-9081,Wind Turbine Service Technicians,detailed,"5,960"
1067,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"345,230"
1068,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"31,370"
1069,49-9092,Commercial Divers,detailed,"3,420"
1070,49-9094,Locksmiths and Safe Repairers,detailed,"17,010"
1071,49-9095,Manufactured Building and Mobile Home Installers,detailed,"2,810"
1072,49-9096,Riggers,detailed,"23,000"
1073,49-9097,Signal and Track Switch Repairers,detailed,"6,860"
1074,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"99,460"
1075,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"161,290"
1076,51-0000,Production Occupations,major,"9,158,980"
1077,51-1000,Supervisors of Production Workers,minor,"631,100"
1078,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"631,100"
1079,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"631,100"
1080,51-2000,Assemblers and Fabricators,minor,"1,856,870"
1081,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"42,940"
1082,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"42,940"
1083,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"297,880"
1084,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"12,690"
1085,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"285,190"
1086,51-2030,Engine and Other Machine Assemblers,broad,"45,980"
1087,51-2031,Engine and Other Machine Assemblers,detailed,"45,980"
1088,51-2040,Structural Metal Fabricators and Fitters,broad,"76,890"
1089,51-2041,Structural Metal Fabricators and Fitters,detailed,"76,890"
1090,51-2050,Fiberglass Laminators and Fabricators,broad,"20,010"
1091,51-2051,Fiberglass Laminators and Fabricators,detailed,"20,010"
1092,51-2060,Timing Device Assemblers and Adjusters,broad,"1,260"
1093,51-2061,Timing Device Assemblers and Adjusters,detailed,"1,260"
1094,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,371,920"
1095,51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,371,920"
1096,51-3000,Food Processing Workers,minor,"802,290"
1097,51-3010,Bakers,broad,"184,990"
1098,51-3011,Bakers,detailed,"184,990"
1099,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"364,150"
1100,51-3021,Butchers and Meat Cutters,detailed,"136,770"
1101,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"153,990"
1102,51-3023,Slaughterers and Meat Packers,detailed,"73,390"
1103,51-3090,Miscellaneous Food Processing Workers,broad,"253,140"
1104,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"20,830"
1105,51-3092,Food Batchmakers,detailed,"159,390"
1106,51-3093,Food Cooking Machine Operators and Tenders,detailed,"30,030"
1107,51-3099,"Food Processing Workers, All Other",detailed,"42,890"
1108,51-4000,Metal Workers and Plastic Workers,minor,"1,825,170"
1109,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"125,730"
1110,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"76,940"
1111,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"16,320"
1112,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"32,470"
1113,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"329,530"
1114,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"195,040"
1115,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"10,870"
1116,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"76,810"
1117,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"28,070"
1118,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"18,730"
1119,51-4040,Machinists,broad,"383,470"
1120,51-4041,Machinists,detailed,"383,470"
1121,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"25,160"
1122,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"17,150"
1123,51-4052,"Pourers and Casters, Metal",detailed,"8,010"
1124,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"7,310"
1125,51-4061,"Model Makers, Metal and Plastic",detailed,"4,300"
1126,51-4062,"Patternmakers, Metal and Plastic",detailed,"3,010"
1127,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"190,110"
1128,51-4071,Foundry Mold and Coremakers,detailed,"17,590"
1129,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"172,520"
1130,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"146,950"
1131,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"146,950"
1132,51-4110,Tool and Die Makers,broad,"70,770"
1133,51-4111,Tool and Die Makers,detailed,"70,770"
1134,51-4120,"Welding, Soldering, and Brazing Workers",broad,"445,850"
1135,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"410,750"
1136,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"35,110"
1137,51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"100,300"
1138,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"19,560"
1139,51-4192,"Layout Workers, Metal and Plastic",detailed,"8,150"
1140,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"41,810"
1141,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"6,440"
1142,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"24,340"
1143,51-5100,Printing Workers,minor,"249,300"
1144,51-5110,Printing Workers,broad,"249,300"
1145,51-5111,Prepress Technicians and Workers,detailed,"30,270"
1146,51-5112,Printing Press Operators,detailed,"173,430"
1147,51-5113,Print Binding and Finishing Workers,detailed,"45,600"
1148,51-6000,"Textile, Apparel, and Furnishings Workers",minor,"569,260"
1149,51-6010,Laundry and Dry-Cleaning Workers,broad,"209,330"
1150,51-6011,Laundry and Dry-Cleaning Workers,detailed,"209,330"
1151,51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"38,070"
1152,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"38,070"
1153,51-6030,Sewing Machine Operators,broad,"133,410"
1154,51-6031,Sewing Machine Operators,detailed,"133,410"
1155,51-6040,Shoe and Leather Workers,broad,"13,780"
1156,51-6041,Shoe and Leather Workers and Repairers,detailed,"8,760"
1157,51-6042,Shoe Machine Operators and Tenders,detailed,"5,020"
1158,51-6050,"Tailors, Dressmakers, and Sewers",broad,"28,880"
1159,51-6051,"Sewers, Hand",detailed,"4,770"
1160,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"24,110"
1161,51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"74,220"
1162,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"8,690"
1163,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"13,210"
1164,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"21,130"
1165,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"31,190"
1166,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"71,570"
1167,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"18,230"
1168,51-6092,Fabric and Apparel Patternmakers,detailed,"5,870"
1169,51-6093,Upholsterers,detailed,"29,420"
1170,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"18,060"
1171,51-7000,Woodworkers,minor,"253,080"
1172,51-7010,Cabinetmakers and Bench Carpenters,broad,"99,400"
1173,51-7011,Cabinetmakers and Bench Carpenters,detailed,"99,400"
1174,51-7020,Furniture Finishers,broad,"16,220"
1175,51-7021,Furniture Finishers,detailed,"16,220"
1176,51-7030,"Model Makers and Patternmakers, Wood",broad,"1,190"
1177,51-7031,"Model Makers, Wood",detailed,810
1178,51-7032,"Patternmakers, Wood",detailed,370
1179,51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,"129,580"
1180,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"50,730"
1181,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"78,850"
1182,51-7090,Miscellaneous Woodworkers,broad,"6,700"
1183,51-7099,"Woodworkers, All Other",detailed,"6,700"
1184,51-8000,Plant and System Operators,minor,"302,270"
1185,51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,"49,440"
1186,51-8011,Nuclear Power Reactor Operators,detailed,"5,050"
1187,51-8012,Power Distributors and Dispatchers,detailed,"10,770"
1188,51-8013,Power Plant Operators,detailed,"33,620"
1189,51-8020,Stationary Engineers and Boiler Operators,broad,"32,520"
1190,51-8021,Stationary Engineers and Boiler Operators,detailed,"32,520"
1191,51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"123,730"
1192,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"123,730"
1193,51-8090,Miscellaneous Plant and System Operators,broad,"96,580"
1194,51-8091,Chemical Plant and System Operators,detailed,"28,840"
1195,51-8092,Gas Plant Operators,detailed,"14,410"
1196,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"40,370"
1197,51-8099,"Plant and System Operators, All Other",detailed,"12,950"
1198,51-9000,Other Production Occupations,minor,"2,669,650"
1199,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"138,290"
1200,51-9011,Chemical Equipment Operators and Tenders,detailed,"87,120"
1201,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"51,160"
1202,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"187,870"
1203,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"33,360"
1204,51-9022,"Grinding and Polishing Workers, Hand",detailed,"29,170"
1205,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"125,340"
1206,51-9030,Cutting Workers,broad,"67,620"
1207,51-9031,"Cutters and Trimmers, Hand",detailed,"9,670"
1208,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"57,960"
1209,51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"71,850"
1210,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"71,850"
1211,51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"18,970"
1212,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"18,970"
1213,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"576,950"
1214,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"576,950"
1215,51-9070,Jewelers and Precious Stone and Metal Workers,broad,"23,590"
1216,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"23,590"
1217,51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,"77,730"
1218,51-9081,Dental Laboratory Technicians,detailed,"34,460"
1219,51-9082,Medical Appliance Technicians,detailed,"14,130"
1220,51-9083,Ophthalmic Laboratory Technicians,detailed,"29,150"
1221,51-9110,Packaging and Filling Machine Operators and Tenders,broad,"390,540"
1222,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"390,540"
1223,51-9120,Painting Workers,broad,"158,780"
1224,51-9123,"Painting, Coating, and Decorating Workers",detailed,"12,430"
1225,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"146,350"
1226,51-9140,Semiconductor Processing Technicians,broad,"27,680"
1227,51-9141,Semiconductor Processing Technicians,detailed,"27,680"
1228,51-9150,Photographic Process Workers and Processing Machine Operators,broad,"11,940"
1229,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"11,940"
1230,51-9160,Computer Numerically Controlled Tool Operators and Programmers,broad,"177,270"
1231,51-9161,Computer Numerically Controlled Tool Operators,detailed,"151,700"
1232,51-9162,Computer Numerically Controlled Tool Programmers,detailed,"25,570"
1233,51-9190,Miscellaneous Production Workers,broad,"740,570"
1234,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"13,890"
1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"16,410"
1236,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"8,740"
1237,51-9194,Etchers and Engravers,detailed,"10,310"
1238,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"44,890"
1239,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"100,290"
1240,51-9197,Tire Builders,detailed,"20,790"
1241,51-9198,Helpers--Production Workers,detailed,"303,030"
1242,51-9199,"Production Workers, All Other",detailed,"222,230"
1243,53-0000,Transportation and Material Moving Occupations,major,"12,532,030"
1244,53-1000,Supervisors of Transportation and Material Moving Workers,minor,"464,890"
1245,53-1040,First-Line Supervisors of Transportation and Material Moving Workers,broad,"464,890"
1246,53-1041,Aircraft Cargo Handling Supervisors,detailed,"9,500"
1247,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"455,390"
1248,53-2000,Air Transportation Workers,minor,"275,960"
1249,53-2010,Aircraft Pilots and Flight Engineers,broad,"122,350"
1250,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"84,520"
1251,53-2012,Commercial Pilots,detailed,"37,830"
1252,53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"32,780"
1253,53-2021,Air Traffic Controllers,detailed,"22,090"
1254,53-2022,Airfield Operations Specialists,detailed,"10,680"
1255,53-2030,Flight Attendants,broad,"120,840"
1256,53-2031,Flight Attendants,detailed,"120,840"
1257,53-3000,Motor Vehicle Operators,minor,"4,174,700"
1258,53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",broad,"14,740"
1259,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"14,740"
1260,53-3030,Driver/Sales Workers and Truck Drivers,broad,"3,223,840"
1261,53-3031,Driver/Sales Workers,detailed,"444,660"
1262,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"1,856,130"
1263,53-3033,Light Truck Drivers,detailed,"923,050"
1264,53-3050,Passenger Vehicle Drivers,broad,"879,540"
1265,53-3052,"Bus Drivers, Transit and Intercity",detailed,"179,510"
1266,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,"700,030"
1267,53-3090,Miscellaneous Motor Vehicle Operators,broad,"56,590"
1268,53-3099,"Motor Vehicle Operators, All Other",detailed,"56,590"
1269,53-4000,Rail Transportation Workers,minor,"111,090"
1270,53-4010,Locomotive Engineers and Operators,broad,"40,920"
1271,53-4011,Locomotive Engineers,detailed,"35,520"
1272,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,"5,400"
1273,53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",broad,"11,080"
1274,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,"11,080"
1275,53-4030,Railroad Conductors and Yardmasters,broad,"45,710"
1276,53-4031,Railroad Conductors and Yardmasters,detailed,"45,710"
1277,53-4040,Subway and Streetcar Operators,broad,"10,730"
1278,53-4041,Subway and Streetcar Operators,detailed,"10,730"
1279,53-4090,Miscellaneous Rail Transportation Workers,broad,"2,650"
1280,53-4099,"Rail Transportation Workers, All Other",detailed,"2,650"
